"fecha","distrito","poblacion"
2015-05-01,"USERA","133.579"
2015-05-01,"VICÁLVARO"," 69.709"
2015-05-01,"VILLA DE VALLECAS","101.011"
2015-05-01,"VILLAVERDE","141.457"
2015-06-01,"ARGANZUELA","151.226"
2015-06-01,"BARAJAS"," 46.284"
2015-06-01,"CARABANCHEL","242.274"
2015-06-01,"CENTRO","132.086"
2015-06-01,"CHAMARTÍN","142.329"
2015-06-01,"CHAMBERÍ","137.561"
2015-06-01,"CIUDAD LINEAL","212.898"
2015-06-01,"FUENCARRAL - EL PARDO","235.214"
2015-06-01,"HORTALEZA","176.694"
2015-06-01,"LATINA","234.903"
2015-06-01,"MONCLOA - ARAVACA","116.633"
2015-06-01,"MORATALAZ"," 94.852"
2015-06-01,"PUENTE DE VALLECAS","227.652"
2015-06-01,"RETIRO","118.553"
2015-06-01,"SALAMANCA","143.143"
2015-06-01,"SAN BLAS-CANILLEJAS","153.532"
2015-06-01,"TETUÁN","152.411"
2015-06-01,"USERA","133.973"
2015-06-01,"VICÁLVARO"," 69.830"
2015-06-01,"VILLA DE VALLECAS","101.289"
2015-06-01,"VILLAVERDE","141.801"
2015-07-01,"ARGANZUELA","150.945"
2015-07-01,"BARAJAS"," 46.163"
2015-07-01,"CARABANCHEL","241.583"
2015-07-01,"CENTRO","131.349"
2015-07-01,"CHAMARTÍN","142.027"
2015-07-01,"CHAMBERÍ","137.097"
2015-07-01,"CIUDAD LINEAL","212.263"
2015-07-01,"FUENCARRAL - EL PARDO","234.968"
2015-07-01,"HORTALEZA","176.421"
2015-07-01,"LATINA","234.210"
2015-07-01,"MONCLOA - ARAVACA","116.523"
2015-07-01,"MORATALAZ"," 94.721"
2015-07-01,"PUENTE DE VALLECAS","226.853"
2015-07-01,"RETIRO","118.319"
2015-07-01,"SALAMANCA","142.442"
2015-07-01,"SAN BLAS-CANILLEJAS","153.331"
2015-07-01,"TETUÁN","151.968"
2015-07-01,"USERA","133.596"
2015-07-01,"VICÁLVARO"," 69.710"
2015-07-01,"VILLA DE VALLECAS","101.226"
2015-07-01,"VILLAVERDE","141.297"
2015-08-01,"ARGANZUELA","150.911"
2015-08-01,"BARAJAS"," 46.198"
2015-08-01,"CARABANCHEL","241.606"
2015-08-01,"CENTRO","131.525"
2015-08-01,"CHAMARTÍN","142.110"
2015-08-01,"CHAMBERÍ","137.014"
2015-08-01,"CIUDAD LINEAL","212.215"
2015-08-01,"FUENCARRAL - EL PARDO","234.972"
2015-08-01,"HORTALEZA","176.763"
2015-08-01,"LATINA","234.277"
2015-08-01,"MONCLOA - ARAVACA","116.496"
2015-08-01,"MORATALAZ"," 94.652"
2015-08-01,"PUENTE DE VALLECAS","226.859"
2015-08-01,"RETIRO","118.263"
2015-08-01,"SALAMANCA","142.469"
2015-08-01,"SAN BLAS-CANILLEJAS","153.307"
2015-08-01,"TETUÁN","152.062"
2015-08-01,"USERA","133.794"
2015-08-01,"VICÁLVARO"," 69.735"
2015-08-01,"VILLA DE VALLECAS","101.409"
2015-08-01,"VILLAVERDE","141.342"
2015-09-01,"ARGANZUELA","151.414"
2015-09-01,"BARAJAS"," 46.342"
2015-09-01,"CARABANCHEL","242.616"
2015-09-01,"CENTRO","132.428"
2015-09-01,"CHAMARTÍN","142.592"
2015-09-01,"CHAMBERÍ","137.665"
2015-09-01,"CIUDAD LINEAL","212.908"
2015-09-01,"FUENCARRAL - EL PARDO","235.678"
2015-09-01,"HORTALEZA","177.698"
2015-09-01,"LATINA","234.731"
2015-09-01,"MONCLOA - ARAVACA","116.835"
2015-09-01,"MORATALAZ"," 94.862"
2015-09-01,"PUENTE DE VALLECAS","227.601"
2015-09-01,"RETIRO","118.592"
2015-09-01,"SALAMANCA","143.227"
2015-09-01,"SAN BLAS-CANILLEJAS","153.813"
2015-09-01,"TETUÁN","152.661"
2015-09-01,"USERA","134.181"
2015-09-01,"VICÁLVARO"," 69.979"
2015-09-01,"VILLA DE VALLECAS","101.885"
2015-09-01,"VILLAVERDE","141.811"
2015-10-01,"ARGANZUELA","151.816"
2015-10-01,"BARAJAS"," 46.393"
2015-10-01,"CARABANCHEL","242.881"
2015-10-01,"CENTRO","133.187"
2015-10-01,"CHAMARTÍN","142.878"
2015-10-01,"CHAMBERÍ","138.036"
2015-10-01,"CIUDAD LINEAL","213.224"
2015-10-01,"FUENCARRAL - EL PARDO","236.056"
2015-10-01,"HORTALEZA","177.890"
2015-10-01,"LATINA","234.949"
2015-10-01,"MONCLOA - ARAVACA","117.171"
2015-10-01,"MORATALAZ"," 95.036"
2015-10-01,"PUENTE DE VALLECAS","227.893"
2015-10-01,"RETIRO","118.661"
2015-10-01,"SALAMANCA","143.802"
2015-10-01,"SAN BLAS-CANILLEJAS","153.958"
2015-10-01,"TETUÁN","152.978"
2015-10-01,"USERA","134.469"
2015-10-01,"VICÁLVARO"," 69.994"
2015-10-01,"VILLA DE VALLECAS","102.074"
2015-10-01,"VILLAVERDE","141.954"
2015-11-01,"ARGANZUELA","151.757"
2015-11-01,"BARAJAS"," 46.340"
2015-11-01,"CARABANCHEL","242.638"
2015-11-01,"CENTRO","133.095"
2015-11-01,"CHAMARTÍN","142.950"
2015-11-01,"CHAMBERÍ","138.037"
2015-11-01,"CIUDAD LINEAL","213.012"
2015-11-01,"FUENCARRAL - EL PARDO","235.929"
2015-11-01,"HORTALEZA","177.938"
2015-11-01,"LATINA","234.829"
2015-11-01,"MONCLOA - ARAVACA","117.079"
2015-11-01,"MORATALAZ"," 94.859"
2015-11-01,"PUENTE DE VALLECAS","227.667"
2015-11-01,"RETIRO","118.649"
2015-11-01,"SALAMANCA","143.760"
2015-11-01,"SAN BLAS-CANILLEJAS","153.784"
2015-11-01,"TETUÁN","152.876"
2015-11-01,"USERA","134.374"
2015-11-01,"VICÁLVARO"," 69.944"
2015-11-01,"VILLA DE VALLECAS","102.111"
2015-11-01,"VILLAVERDE","141.768"
2015-12-01,"ARGANZUELA","151.901"
2015-12-01,"BARAJAS"," 46.373"
2015-12-01,"CARABANCHEL","242.743"
2015-12-01,"CENTRO","133.133"
2015-12-01,"CHAMARTÍN","143.069"
2015-12-01,"CHAMBERÍ","138.053"
2015-12-01,"CIUDAD LINEAL","213.048"
2015-12-01,"FUENCARRAL - EL PARDO","236.059"
2015-12-01,"HORTALEZA","178.130"
2015-12-01,"LATINA","234.683"
2015-12-01,"MONCLOA - ARAVACA","117.035"
2015-12-01,"MORATALAZ"," 94.875"
2015-12-01,"PUENTE DE VALLECAS","227.852"
2015-12-01,"RETIRO","118.831"
2015-12-01,"SALAMANCA","143.719"
2015-12-01,"SAN BLAS-CANILLEJAS","153.856"
2015-12-01,"TETUÁN","153.076"
2015-12-01,"USERA","134.400"
2015-12-01,"VICÁLVARO"," 69.958"
2015-12-01,"VILLA DE VALLECAS","102.296"
2015-12-01,"VILLAVERDE","141.855"
2016-01-01,"ARGANZUELA","152.313"
2016-01-01,"BARAJAS"," 46.530"
2016-01-01,"CARABANCHEL","243.321"
2016-01-01,"CENTRO","133.342"
2016-01-01,"CHAMARTÍN","143.376"
2016-01-01,"CHAMBERÍ","138.212"
2016-01-01,"CIUDAD LINEAL","213.448"
2016-01-01,"FUENCARRAL - EL PARDO","236.518"
2016-01-01,"HORTALEZA","178.682"
2016-01-01,"LATINA","234.975"
2016-01-01,"MONCLOA - ARAVACA","117.207"
2016-01-01,"MORATALAZ"," 95.029"
2016-01-01,"PUENTE DE VALLECAS","228.283"
2016-01-01,"RETIRO","118.980"
2016-01-01,"SALAMANCA","144.050"
2016-01-01,"SAN BLAS-CANILLEJAS","154.017"
2016-01-01,"TETUÁN","153.463"
2016-01-01,"USERA","134.736"
2016-01-01,"VICÁLVARO"," 70.010"
2016-01-01,"VILLA DE VALLECAS","102.742"
2016-01-01,"VILLAVERDE","142.163"
2016-02-01,"ARGANZUELA","152.034"
2016-02-01,"BARAJAS"," 46.536"
2016-02-01,"CARABANCHEL","242.997"
2016-02-01,"CENTRO","132.684"
2016-02-01,"CHAMARTÍN","142.998"
2016-02-01,"CHAMBERÍ","137.845"
2016-02-01,"CIUDAD LINEAL","212.901"
2016-02-01,"FUENCARRAL - EL PARDO","236.299"
2016-02-01,"HORTALEZA","178.692"
2016-02-01,"LATINA","234.479"
2016-02-01,"MONCLOA - ARAVACA","116.889"
2016-02-01,"MORATALAZ"," 94.698"
2016-02-01,"PUENTE DE VALLECAS","227.661"
2016-02-01,"RETIRO","118.892"
2016-02-01,"SALAMANCA","143.728"
2016-02-01,"SAN BLAS-CANILLEJAS","153.859"
2016-02-01,"TETUÁN","153.113"
2016-02-01,"USERA","134.425"
2016-02-01,"VICÁLVARO"," 69.862"
2016-02-01,"VILLA DE VALLECAS","102.692"
2016-02-01,"VILLAVERDE","141.880"
2016-03-01,"ARGANZUELA","152.302"
2016-03-01,"BARAJAS"," 46.667"
2016-03-01,"CARABANCHEL","243.504"
2016-03-01,"CENTRO","132.819"
2016-03-01,"CHAMARTÍN","143.201"
2016-03-01,"CHAMBERÍ","137.898"
2016-03-01,"CIUDAD LINEAL","213.183"
2016-03-01,"FUENCARRAL - EL PARDO","236.889"
2016-03-01,"HORTALEZA","179.180"
2016-03-01,"LATINA","234.801"
2016-03-01,"MONCLOA - ARAVACA","117.045"
2016-03-01,"MORATALAZ"," 94.831"
2016-03-01,"PUENTE DE VALLECAS","228.073"
2016-03-01,"RETIRO","119.034"
2016-03-01,"SALAMANCA","143.944"
2016-03-01,"SAN BLAS-CANILLEJAS","154.115"
2016-03-01,"TETUÁN","153.620"
2016-03-01,"USERA","134.689"
2016-03-01,"VICÁLVARO"," 69.973"
2016-03-01,"VILLA DE VALLECAS","103.024"
2016-03-01,"VILLAVERDE","142.373"
2016-04-01,"ARGANZUELA","152.599"
2016-04-01,"BARAJAS"," 46.846"
2016-04-01,"CARABANCHEL","244.213"
2016-04-01,"CENTRO","133.203"
2016-04-01,"CHAMARTÍN","143.540"
2016-04-01,"CHAMBERÍ","138.299"
2016-04-01,"CIUDAD LINEAL","213.671"
2016-04-01,"FUENCARRAL - EL PARDO","237.643"
2016-04-01,"HORTALEZA","179.742"
2016-04-01,"LATINA","235.262"
2016-04-01,"MONCLOA - ARAVACA","117.284"
2016-04-01,"MORATALAZ"," 94.977"
2016-04-01,"PUENTE DE VALLECAS","228.659"
2016-04-01,"RETIRO","119.210"
2016-04-01,"SALAMANCA","144.347"
2016-04-01,"SAN BLAS-CANILLEJAS","154.496"
2016-04-01,"TETUÁN","154.099"
2016-04-01,"USERA","135.224"
2016-04-01,"VICÁLVARO"," 70.098"
2016-04-01,"VILLA DE VALLECAS","103.313"
2016-04-01,"VILLAVERDE","142.699"
2016-05-01,"ARGANZUELA","152.181"
2016-05-01,"BARAJAS"," 46.716"
2016-05-01,"CARABANCHEL","243.531"
2016-05-01,"CENTRO","132.364"
2016-05-01,"CHAMARTÍN","143.008"
2016-05-01,"CHAMBERÍ","137.650"
2016-05-01,"CIUDAD LINEAL","212.941"
2016-05-01,"FUENCARRAL - EL PARDO","237.457"
2016-05-01,"HORTALEZA","179.536"
2016-05-01,"LATINA","234.547"
2016-05-01,"MONCLOA - ARAVACA","117.024"
2016-05-01,"MORATALAZ"," 94.726"
2016-05-01,"PUENTE DE VALLECAS","227.844"
2016-05-01,"RETIRO","118.922"
2016-05-01,"SALAMANCA","143.709"
2016-05-01,"SAN BLAS-CANILLEJAS","154.183"
2016-05-01,"TETUÁN","153.648"
2016-05-01,"USERA","134.893"
2016-05-01,"VICÁLVARO"," 70.115"
2016-05-01,"VILLA DE VALLECAS","103.232"
2016-05-01,"VILLAVERDE","142.348"
2016-06-01,"ARGANZUELA","152.304"
2016-06-01,"BARAJAS"," 46.798"
2016-06-01,"CARABANCHEL","244.112"
2016-06-01,"CENTRO","132.477"
2016-06-01,"CHAMARTÍN","143.206"
2016-06-01,"CHAMBERÍ","137.717"
2016-06-01,"CIUDAD LINEAL","213.319"
2016-06-01,"FUENCARRAL - EL PARDO","238.005"
2016-06-01,"HORTALEZA","179.805"
2016-06-01,"LATINA","234.961"
2016-06-01,"MONCLOA - ARAVACA","117.134"
2016-06-01,"MORATALAZ"," 94.736"
2016-06-01,"PUENTE DE VALLECAS","228.156"
2016-06-01,"RETIRO","118.982"
2016-06-01,"SALAMANCA","143.844"
2016-06-01,"SAN BLAS-CANILLEJAS","154.385"
2016-06-01,"TETUÁN","154.029"
2016-06-01,"USERA","135.202"
2016-06-01,"VICÁLVARO"," 70.163"
2016-06-01,"VILLA DE VALLECAS","103.640"
2016-06-01,"VILLAVERDE","142.716"
2016-07-01,"ARGANZUELA","152.111"
2016-07-01,"BARAJAS"," 46.771"
2016-07-01,"CARABANCHEL","243.586"
2016-07-01,"CENTRO","131.864"
2016-07-01,"CHAMARTÍN","142.981"
2016-07-01,"CHAMBERÍ","137.509"
2016-07-01,"CIUDAD LINEAL","213.027"
2016-07-01,"FUENCARRAL - EL PARDO","237.973"
2016-07-01,"HORTALEZA","179.675"
2016-07-01,"LATINA","234.509"
2016-07-01,"MONCLOA - ARAVACA","116.928"
2016-07-01,"MORATALAZ"," 94.573"
2016-07-01,"PUENTE DE VALLECAS","227.679"
2016-07-01,"RETIRO","118.793"
2016-07-01,"SALAMANCA","143.432"
2016-07-01,"SAN BLAS-CANILLEJAS","154.206"
2016-07-01,"TETUÁN","153.682"
2016-07-01,"USERA","134.814"
2016-07-01,"VICÁLVARO"," 70.104"
2016-07-01,"VILLA DE VALLECAS","103.572"
2016-07-01,"VILLAVERDE","142.304"
2016-08-01,"ARGANZUELA","152.225"
2016-08-01,"BARAJAS"," 46.860"
2016-08-01,"CARABANCHEL","243.904"
2016-08-01,"CENTRO","132.300"
2016-08-01,"CHAMARTÍN","143.280"
2016-08-01,"CHAMBERÍ","137.630"
2016-08-01,"CIUDAD LINEAL","213.256"
2016-08-01,"FUENCARRAL - EL PARDO","238.368"
2016-08-01,"HORTALEZA","180.054"
2016-08-01,"LATINA","234.774"
2016-08-01,"MONCLOA - ARAVACA","117.036"
2016-08-01,"MORATALAZ"," 94.641"
2016-08-01,"PUENTE DE VALLECAS","228.047"
2016-08-01,"RETIRO","118.808"
2016-08-01,"SALAMANCA","143.684"
2016-08-01,"SAN BLAS-CANILLEJAS","154.360"
2016-08-01,"TETUÁN","153.958"
2016-08-01,"USERA","135.021"
2016-08-01,"VICÁLVARO"," 70.170"
2016-08-01,"VILLA DE VALLECAS","103.828"
2016-08-01,"VILLAVERDE","142.569"
2016-09-01,"ARGANZUELA","151.815"
2016-09-01,"BARAJAS"," 46.850"
2016-09-01,"CARABANCHEL","243.158"
2016-09-01,"CENTRO","131.802"
2016-09-01,"CHAMARTÍN","143.230"
2016-09-01,"CHAMBERÍ","137.388"
2016-09-01,"CIUDAD LINEAL","212.783"
2016-09-01,"FUENCARRAL - EL PARDO","238.410"
2016-09-01,"HORTALEZA","179.913"
2016-09-01,"LATINA","234.067"
2016-09-01,"MONCLOA - ARAVACA","116.849"
2016-09-01,"MORATALAZ"," 94.403"
2016-09-01,"PUENTE DE VALLECAS","227.532"
2016-09-01,"RETIRO","118.660"
2016-09-01,"SALAMANCA","143.586"
2016-09-01,"SAN BLAS-CANILLEJAS","154.310"
2016-09-01,"TETUÁN","153.352"
2016-09-01,"USERA","134.506"
2016-09-01,"VICÁLVARO"," 69.975"
2016-09-01,"VILLA DE VALLECAS","103.916"
2016-09-01,"VILLAVERDE","142.334"
2016-10-01,"ARGANZUELA","152.120"
2016-10-01,"BARAJAS"," 46.934"
2016-10-01,"CARABANCHEL","243.864"
2016-10-01,"CENTRO","132.311"
2016-10-01,"CHAMARTÍN","143.575"
2016-10-01,"CHAMBERÍ","137.602"
2016-10-01,"CIUDAD LINEAL","212.970"
2016-10-01,"FUENCARRAL - EL PARDO","238.722"
2016-10-01,"HORTALEZA","180.386"
2016-10-01,"LATINA","234.421"
2016-10-01,"MONCLOA - ARAVACA","117.220"
2016-10-01,"MORATALAZ"," 94.475"
2016-10-01,"PUENTE DE VALLECAS","227.954"
2016-10-01,"RETIRO","118.834"
2016-10-01,"SALAMANCA","144.084"
2016-10-01,"SAN BLAS-CANILLEJAS","154.541"
2016-10-01,"TETUÁN","153.689"
2016-10-01,"USERA","134.899"
2016-10-01,"VICÁLVARO"," 70.076"
2016-10-01,"VILLA DE VALLECAS","104.210"
2016-10-01,"VILLAVERDE","142.674"
2016-11-01,"ARGANZUELA","152.449"
2016-11-01,"BARAJAS"," 47.034"
2016-11-01,"CARABANCHEL","244.781"
2016-11-01,"CENTRO","132.651"
2016-11-01,"CHAMARTÍN","143.838"
2016-11-01,"CHAMBERÍ","137.956"
2016-11-01,"CIUDAD LINEAL","213.364"
2016-11-01,"FUENCARRAL - EL PARDO","239.266"
2016-11-01,"HORTALEZA","180.795"
2016-11-01,"LATINA","234.766"
2016-11-01,"MONCLOA - ARAVACA","117.485"
2016-11-01,"MORATALAZ"," 94.551"
2016-11-01,"PUENTE DE VALLECAS","228.477"
2016-11-01,"RETIRO","118.999"
2016-11-01,"SALAMANCA","144.390"
2016-11-01,"SAN BLAS-CANILLEJAS","154.925"
2016-11-01,"TETUÁN","154.268"
2016-11-01,"USERA","135.349"
2016-11-01,"VICÁLVARO"," 70.201"
2016-11-01,"VILLA DE VALLECAS","104.510"
2016-11-01,"VILLAVERDE","143.079"
2016-12-01,"ARGANZUELA","152.337"
2016-12-01,"BARAJAS"," 47.000"
2016-12-01,"CARABANCHEL","244.709"
2016-12-01,"CENTRO","132.422"
2016-12-01,"CHAMARTÍN","143.816"
2016-12-01,"CHAMBERÍ","137.943"
2016-12-01,"CIUDAD LINEAL","213.133"
2016-12-01,"FUENCARRAL - EL PARDO","239.225"
2016-12-01,"HORTALEZA","180.879"
2016-12-01,"LATINA","234.486"
2016-12-01,"MONCLOA - ARAVACA","117.310"
2016-12-01,"MORATALAZ"," 94.495"
2016-12-01,"PUENTE DE VALLECAS","228.249"
2016-12-01,"RETIRO","118.844"
2016-12-01,"SALAMANCA","144.249"
2016-12-01,"SAN BLAS-CANILLEJAS","154.782"
2016-12-01,"TETUÁN","154.222"
2016-12-01,"USERA","135.189"
2016-12-01,"VICÁLVARO"," 70.203"
2016-12-01,"VILLA DE VALLECAS","104.565"
2016-12-01,"VILLAVERDE","143.059"
2017-01-01,"ARGANZUELA","152.357"
2017-01-01,"BARAJAS"," 47.030"
2017-01-01,"CARABANCHEL","244.976"
2017-01-01,"CENTRO","132.178"
2017-01-01,"CHAMARTÍN","143.938"
2017-01-01,"CHAMBERÍ","137.869"
2017-01-01,"CIUDAD LINEAL","213.168"
2017-01-01,"FUENCARRAL - EL PARDO","239.531"
2017-01-01,"HORTALEZA","181.234"
2017-01-01,"LATINA","234.480"
2017-01-01,"MONCLOA - ARAVACA","117.137"
2017-01-01,"MORATALAZ"," 94.432"
2017-01-01,"PUENTE DE VALLECAS","228.372"
2017-01-01,"RETIRO","118.848"
2017-01-01,"SALAMANCA","144.197"
2017-01-01,"SAN BLAS-CANILLEJAS","155.063"
2017-01-01,"TETUÁN","154.346"
2017-01-01,"USERA","135.366"
2017-01-01,"VICÁLVARO"," 70.251"
2017-01-01,"VILLA DE VALLECAS","104.780"
2017-01-01,"VILLAVERDE","143.253"
2017-02-01,"ARGANZUELA","152.645"
2017-02-01,"BARAJAS"," 47.136"
2017-02-01,"CARABANCHEL","245.506"
2017-02-01,"CENTRO","132.536"
2017-02-01,"CHAMARTÍN","144.154"
2017-02-01,"CHAMBERÍ","138.016"
2017-02-01,"CIUDAD LINEAL","213.481"
2017-02-01,"FUENCARRAL - EL PARDO","240.089"
2017-02-01,"HORTALEZA","181.476"
2017-02-01,"LATINA","234.936"
2017-02-01,"MONCLOA - ARAVACA","117.256"
2017-02-01,"MORATALAZ"," 94.426"
2017-02-01,"PUENTE DE VALLECAS","228.713"
2017-02-01,"RETIRO","118.911"
2017-02-01,"SALAMANCA","144.451"
2017-02-01,"SAN BLAS-CANILLEJAS","155.323"
2017-02-01,"TETUÁN","154.785"
2017-02-01,"USERA","135.730"
2017-02-01,"VICÁLVARO"," 70.344"
2017-02-01,"VILLA DE VALLECAS","105.033"
2017-02-01,"VILLAVERDE","143.585"
2017-03-01,"ARGANZUELA","152.174"
2017-03-01,"BARAJAS"," 47.184"
2017-03-01,"CARABANCHEL","245.211"
2017-03-01,"CENTRO","131.752"
2017-03-01,"CHAMARTÍN","143.962"
2017-03-01,"CHAMBERÍ","137.638"
2017-03-01,"CIUDAD LINEAL","213.223"
2017-03-01,"FUENCARRAL - EL PARDO","240.036"
2017-03-01,"HORTALEZA","181.312"
2017-03-01,"LATINA","234.696"
2017-03-01,"MONCLOA - ARAVACA","117.047"
2017-03-01,"MORATALAZ"," 94.413"
2017-03-01,"PUENTE DE VALLECAS","228.270"
2017-03-01,"RETIRO","118.599"
2017-03-01,"SALAMANCA","143.955"
2017-03-01,"SAN BLAS-CANILLEJAS","155.249"
2017-03-01,"TETUÁN","154.394"
2017-03-01,"USERA","135.457"
2017-03-01,"VICÁLVARO"," 70.354"
2017-03-01,"VILLA DE VALLECAS","105.099"
2017-03-01,"VILLAVERDE","143.471"
2017-04-01,"ARGANZUELA","152.195"
2017-04-01,"BARAJAS"," 47.305"
2017-04-01,"CARABANCHEL","245.361"
2017-04-01,"CENTRO","131.566"
2017-04-01,"CHAMARTÍN","144.043"
2017-04-01,"CHAMBERÍ","137.640"
2017-04-01,"CIUDAD LINEAL","213.416"
2017-04-01,"FUENCARRAL - EL PARDO","240.569"
2017-04-01,"HORTALEZA","181.645"
2017-04-01,"LATINA","234.679"
2017-04-01,"MONCLOA - ARAVACA","117.073"
2017-04-01,"MORATALAZ"," 94.380"
2017-04-01,"PUENTE DE VALLECAS","228.274"
2017-04-01,"RETIRO","118.618"
2017-04-01,"SALAMANCA","143.920"
2017-04-01,"SAN BLAS-CANILLEJAS","155.366"
2017-04-01,"TETUÁN","154.345"
2017-04-01,"USERA","135.658"
2017-04-01,"VICÁLVARO"," 70.451"
2017-04-01,"VILLA DE VALLECAS","105.518"
2017-04-01,"VILLAVERDE","143.682"
2017-05-01,"ARGANZUELA","152.438"
2017-05-01,"BARAJAS"," 47.461"
2017-05-01,"CARABANCHEL","246.175"
2017-05-01,"CENTRO","131.745"
2017-05-01,"CHAMARTÍN","144.276"
2017-05-01,"CHAMBERÍ","137.820"
2017-05-01,"CIUDAD LINEAL","213.921"
2017-05-01,"FUENCARRAL - EL PARDO","240.994"
2017-05-01,"HORTALEZA","182.176"
2017-05-01,"LATINA","234.994"
2017-05-01,"MONCLOA - ARAVACA","117.213"
2017-05-01,"MORATALAZ"," 94.419"
2017-05-01,"PUENTE DE VALLECAS","228.916"
2017-05-01,"RETIRO","118.691"
2017-05-01,"SALAMANCA","144.147"
2017-05-01,"SAN BLAS-CANILLEJAS","155.624"
2017-05-01,"TETUÁN","154.838"
2017-05-01,"USERA","136.021"
2017-05-01,"VICÁLVARO"," 70.649"
2017-05-01,"VILLA DE VALLECAS","105.996"
2017-05-01,"VILLAVERDE","144.166"
2017-06-01,"ARGANZUELA","152.588"
2017-06-01,"BARAJAS"," 47.586"
2017-06-01,"CARABANCHEL","246.800"
2017-06-01,"CENTRO","131.898"
2017-06-01,"CHAMARTÍN","144.466"
2017-06-01,"CHAMBERÍ","137.958"
2017-06-01,"CIUDAD LINEAL","214.273"
2017-06-01,"FUENCARRAL - EL PARDO","241.384"
2017-06-01,"HORTALEZA","182.358"
2017-06-01,"LATINA","235.277"
2017-06-01,"MONCLOA - ARAVACA","117.362"
2017-06-01,"MORATALAZ"," 94.468"
2017-06-01,"PUENTE DE VALLECAS","229.366"
2017-06-01,"RETIRO","118.757"
2017-06-01,"SALAMANCA","144.424"
2017-06-01,"SAN BLAS-CANILLEJAS","155.842"
2017-06-01,"TETUÁN","155.181"
2017-06-01,"USERA","136.287"
2017-06-01,"VICÁLVARO"," 70.711"
2017-06-01,"VILLA DE VALLECAS","106.331"
2017-06-01,"VILLAVERDE","144.529"
2017-07-01,"ARGANZUELA","152.540"
2017-07-01,"BARAJAS"," 47.590"
2017-07-01,"CARABANCHEL","246.516"
2017-07-01,"CENTRO","131.497"
2017-07-01,"CHAMARTÍN","144.322"
2017-07-01,"CHAMBERÍ","137.779"
2017-07-01,"CIUDAD LINEAL","214.257"
2017-07-01,"FUENCARRAL - EL PARDO","241.528"
2017-07-01,"HORTALEZA","182.437"
2017-07-01,"LATINA","235.095"
2017-07-01,"MONCLOA - ARAVACA","117.236"
2017-07-01,"MORATALAZ"," 94.436"
2017-07-01,"PUENTE DE VALLECAS","229.066"
2017-07-01,"RETIRO","118.643"
2017-07-01,"SALAMANCA","143.931"
2017-07-01,"SAN BLAS-CANILLEJAS","155.720"
2017-07-01,"TETUÁN","154.913"
2017-07-01,"USERA","136.134"
2017-07-01,"VICÁLVARO"," 70.711"
2017-07-01,"VILLA DE VALLECAS","106.544"
2017-07-01,"VILLAVERDE","144.495"
2017-08-01,"ARGANZUELA","152.491"
2017-08-01,"BARAJAS"," 47.624"
2017-08-01,"CARABANCHEL","246.992"
2017-08-01,"CENTRO","131.467"
2017-08-01,"CHAMARTÍN","144.510"
2017-08-01,"CHAMBERÍ","137.950"
2017-08-01,"CIUDAD LINEAL","214.479"
2017-08-01,"FUENCARRAL - EL PARDO","241.854"
2017-08-01,"HORTALEZA","182.778"
2017-08-01,"LATINA","235.208"
2017-08-01,"MONCLOA - ARAVACA","117.357"
2017-08-01,"MORATALAZ"," 94.530"
2017-08-01,"PUENTE DE VALLECAS","229.431"
2017-08-01,"RETIRO","118.774"
2017-08-01,"SALAMANCA","144.184"
2017-08-01,"SAN BLAS-CANILLEJAS","155.840"
2017-08-01,"TETUÁN","155.135"
2017-08-01,"USERA","136.361"
2017-08-01,"VICÁLVARO"," 70.820"
2017-08-01,"VILLA DE VALLECAS","106.854"
2017-08-01,"VILLAVERDE","144.855"
2017-09-01,"ARGANZUELA","152.732"
2017-09-01,"BARAJAS"," 47.760"
2017-09-01,"CARABANCHEL","247.557"
2017-09-01,"CENTRO","132.035"
2017-09-01,"CHAMARTÍN","144.950"
2017-09-01,"CHAMBERÍ","138.250"
2017-09-01,"CIUDAD LINEAL","214.758"
2017-09-01,"FUENCARRAL - EL PARDO","242.455"
2017-09-01,"HORTALEZA","183.276"
2017-09-01,"LATINA","235.682"
2017-09-01,"MONCLOA - ARAVACA","117.667"
2017-09-01,"MORATALAZ"," 94.646"
2017-09-01,"PUENTE DE VALLECAS","230.101"
2017-09-01,"RETIRO","118.965"
2017-09-01,"SALAMANCA","144.751"
2017-09-01,"SAN BLAS-CANILLEJAS","156.251"
2017-09-01,"TETUÁN","155.566"
2017-09-01,"USERA","136.831"
2017-09-01,"VICÁLVARO"," 70.956"
2017-09-01,"VILLA DE VALLECAS","107.186"
2017-09-01,"VILLAVERDE","145.357"
2017-10-01,"ARGANZUELA","153.160"
2017-10-01,"BARAJAS"," 47.760"
2017-10-01,"CARABANCHEL","248.398"
2017-10-01,"CENTRO","132.744"
2017-10-01,"CHAMARTÍN","145.241"
2017-10-01,"CHAMBERÍ","138.697"
2017-10-01,"CIUDAD LINEAL","215.259"
2017-10-01,"FUENCARRAL - EL PARDO","243.157"
2017-10-01,"HORTALEZA","183.663"
2017-10-01,"LATINA","236.119"
2017-10-01,"MONCLOA - ARAVACA","118.055"
2017-10-01,"MORATALAZ"," 94.634"
2017-10-01,"PUENTE DE VALLECAS","230.837"
2017-10-01,"RETIRO","119.209"
2017-10-01,"SALAMANCA","145.421"
2017-10-01,"SAN BLAS-CANILLEJAS","156.569"
2017-10-01,"TETUÁN","156.235"
2017-10-01,"USERA","137.158"
2017-10-01,"VICÁLVARO"," 71.109"
