Paro registrado;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Paro registrado en la Ciudad de Madrid (desde mayo de 2005);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Características;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.2.5. Paro registrado por Distrito, Nivel formativo y Sexo, por Mes (desde 2012);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;Total;Total;Total;Sin estudios;Sin estudios;Sin estudios;Estudios primarios incompletos;Estudios primarios incompletos;Estudios primarios incompletos;Estudios primarios completos;Estudios primarios completos;Estudios primarios completos;Programas de formación profesional;Programas de formación profesional;Programas de formación profesional;Educación general;Educación general;Educación general;Estudios técnico-profesionales superiores;Estudios técnico-profesionales superiores;Estudios técnico-profesionales superiores;Estudios universitarios Primer ciclo;Estudios universitarios Primer ciclo;Estudios universitarios Primer ciclo;Estudios universitarios Segundo y Tercer ciclo;Estudios universitarios Segundo y Tercer ciclo;Estudios universitarios Segundo y Tercer ciclo;Otros;Otros;Otros;Otras titulaciones de F.P. n.c.o.p.;Otras titulaciones de F.P. n.c.o.p.;Otras titulaciones de F.P. n.c.o.p.
2013;Diciembre;07. Chamberí;7.416;3.412;4.004;73;38;35;268;131;137;911;481;430;258;99;159;2.763;1.368;1.395;372;179;193;522;212;310;2.211;887;1.324;38;17;21;0;0;0
2013;Diciembre;08. Fuencarral-El Pardo;13.366;6.270;7.096;25;10;15;615;322;293;2.214;1.215;999;744;300;444;5.413;2.623;2.790;826;393;433;894;334;560;2.582;1.057;1.525;53;16;37;0;0;0
2013;Diciembre;09. Moncloa-Aravaca;6.040;2.868;3.172;33;14;19;322;177;145;578;308;270;284;125;159;2.454;1.231;1.223;317;145;172;440;185;255;1.590;675;915;22;8;14;0;0;0
2013;Diciembre;10. Latina;19.631;10.117;9.514;209;115;94;2.025;1.200;825;2.628;1.530;1.098;1.485;667;818;9.317;4.921;4.396;1.331;668;663;905;331;574;1.709;675;1.034;22;10;12;0;0;0
2013;Diciembre;11. Carabanchel;22.873;11.784;11.089;203;110;93;1.402;776;626;5.335;2.982;2.353;1.361;560;801;11.048;5.983;5.065;1.175;526;649;812;273;539;1.521;569;952;16;5;11;0;0;0
2013;Diciembre;12. Usera;13.231;6.686;6.545;85;45;40;1.205;651;554;2.619;1.462;1.157;900;378;522;6.855;3.569;3.286;572;230;342;331;112;219;651;234;417;13;5;8;0;0;0
2013;Diciembre;13. Puente de Vallecas;25.288;13.451;11.837;2.002;1.165;837;3.065;1.765;1.300;3.416;1.927;1.489;1.575;730;845;12.764;6.876;5.888;987;453;534;514;181;333;958;351;607;7;3;4;0;0;0
2013;Diciembre;14. Moratalaz;7.386;3.627;3.759;197;104;93;456;231;225;958;494;464;434;186;248;3.676;1.926;1.750;481;239;242;410;150;260;768;294;474;6;3;3;0;0;0
2013;Diciembre;15. Ciudad Lineal;15.732;7.856;7.876;180;92;88;404;224;180;3.251;1.836;1.415;876;375;501;6.924;3.535;3.389;940;460;480;934;382;552;2.194;944;1.250;29;8;21;0;0;0
2013;Diciembre;16. Hortaleza;10.953;5.184;5.769;37;18;19;476;258;218;1.002;557;445;679;276;403;5.315;2.671;2.644;733;332;401;737;284;453;1.958;786;1.172;16;2;14;0;0;0
2013;Diciembre;17. Villaverde;15.657;8.205;7.452;154;70;84;774;449;325;2.874;1.666;1.208;985;402;583;9.207;4.980;4.227;704;307;397;390;132;258;558;192;366;11;7;4;0;0;0
2013;Diciembre;18. Villa de Vallecas;9.635;4.619;5.016;160;77;83;1.442;793;649;1.475;795;680;603;237;366;4.412;2.135;2.277;565;225;340;372;137;235;602;218;384;4;2;2;0;0;0
2013;Diciembre;19. Vicálvaro;6.113;3.032;3.081;277;168;109;516;294;222;827;465;362;440;176;264;3.009;1.578;1.431;379;156;223;250;65;185;412;128;284;3;2;1;0;0;0
2013;Diciembre;20. San Blas-Canillejas;12.481;6.247;6.234;167;90;77;408;235;173;2.003;1.131;872;834;342;492;6.595;3.447;3.148;801;350;451;614;241;373;1.045;405;640;14;6;8;0;0;0
2013;Diciembre;21. Barajas;2.794;1.322;1.472;54;25;29;117;58;59;219;118;101;122;65;57;1.426;673;753;201;107;94;213;99;114;437;175;262;5;2;3;0;0;0
2014;Enero;Ciudad de Madrid;247.216;122.716;124.500;4.243;2.358;1.885;17.090;9.519;7.571;39.218;21.783;17.435;14.478;6.224;8.254;114.313;59.227;55.086;13.796;6.349;7.447;11.914;4.507;7.407;31.708;12.592;19.116;456;157;299;0;0;0
2014;Enero;01. Centro;11.416;6.048;5.368;112;69;43;463;291;172;2.167;1.286;881;507;259;248;4.645;2.620;2.025;602;308;294;592;249;343;2.290;950;1.340;38;16;22;0;0;0
2014;Enero;02. Arganzuela;10.719;5.083;5.636;54;34;20;385;203;182;1.498;862;636;582;266;316;4.348;2.147;2.201;766;366;400;821;315;506;2.205;870;1.335;60;20;40;0;0;0
2014;Enero;03. Retiro;6.428;2.946;3.482;31;14;17;87;50;37;831;404;427;277;130;147;2.453;1.202;1.251;384;195;189;495;203;292;1.847;740;1.107;23;8;15;0;0;0
2014;Enero;04. Salamanca;7.403;3.292;4.111;26;15;11;167;85;82;1.136;577;559;304;125;179;2.815;1.308;1.507;403;181;222;496;211;285;2.026;779;1.247;30;11;19;0;0;0
2014;Enero;05. Chamartín;6.895;3.124;3.771;11;5;6;208;110;98;568;286;282;248;113;135;2.745;1.270;1.475;400;201;199;549;230;319;2.137;900;1.237;29;9;20;0;0;0
2014;Enero;06. Tetuán;12.312;6.123;6.189;40;22;18;1.934;1.050;884;1.871;996;875;640;279;361;5.000;2.575;2.425;590;291;299;560;196;364;1.662;711;951;15;3;12;0;0;0
2014;Enero;07. Chamberí;7.659;3.513;4.146;74;37;37;268;133;135;993;508;485;248;96;152;2.780;1.381;1.399;381;188;193;557;222;335;2.322;929;1.393;36;19;17;0;0;0
2014;Enero;08. Fuencarral-El Pardo;13.570;6.392;7.178;24;9;15;638;327;311;2.190;1.187;1.003;761;318;443;5.489;2.683;2.806;866;415;451;921;352;569;2.630;1.089;1.541;51;12;39;0;0;0
2014;Enero;09. Moncloa-Aravaca;6.087;2.863;3.224;38;18;20;322;179;143;576;307;269;293;128;165;2.487;1.234;1.253;328;153;175;426;171;255;1.595;666;929;22;7;15;0;0;0
2014;Enero;10. Latina;20.013;10.242;9.771;225;121;104;2.057;1.215;842;2.712;1.560;1.152;1.516;680;836;9.399;4.963;4.436;1.387;679;708;929;331;598;1.770;687;1.083;18;6;12;0;0;0
2014;Enero;11. Carabanchel;23.391;12.009;11.382;204;116;88;1.444;800;644;5.616;3.106;2.510;1.373;562;811;11.172;6.055;5.117;1.195;523;672;820;261;559;1.551;582;969;16;4;12;0;0;0
2014;Enero;12. Usera;13.512;6.835;6.677;85;47;38;1.241;663;578;2.617;1.452;1.165;936;404;532;7.026;3.662;3.364;597;239;358;332;120;212;662;240;422;16;8;8;0;0;0
2014;Enero;13. Puente de Vallecas;25.743;13.669;12.074;2.041;1.185;856;3.166;1.808;1.358;3.505;1.988;1.517;1.662;769;893;12.867;6.938;5.929;1.022;454;568;502;173;329;970;351;619;8;3;5;0;0;0
2014;Enero;14. Moratalaz;7.531;3.704;3.827;201;110;91;450;229;221;990;523;467;463;188;275;3.759;1.968;1.791;486;239;247;401;152;249;775;293;482;6;2;4;0;0;0
2014;Enero;15. Ciudad Lineal;15.885;7.878;8.007;186;96;90;396;223;173;3.322;1.870;1.452;885;380;505;6.958;3.549;3.409;955;454;501;931;375;556;2.216;920;1.296;36;11;25;0;0;0
2014;Enero;16. Hortaleza;11.091;5.217;5.874;41;18;23;502;264;238;1.025;570;455;691;280;411;5.375;2.696;2.679;774;346;428;729;282;447;1.939;759;1.180;15;2;13;0;0;0
2014;Enero;17. Villaverde;15.884;8.267;7.617;164;70;94;807;464;343;2.878;1.679;1.199;1.018;406;612;9.339;5.033;4.306;701;293;408;384;119;265;584;198;386;9;5;4;0;0;0
2014;Enero;18. Villa de Vallecas;9.842;4.678;5.164;163;76;87;1.521;840;681;1.488;791;697;640;250;390;4.473;2.141;2.332;574;226;348;370;138;232;610;215;395;3;1;2;0;0;0
2014;Enero;19. Vicálvaro;6.251;3.117;3.134;296;179;117;516;309;207;883;493;390;451;177;274;3.052;1.604;1.448;376;149;227;251;69;182;422;135;287;4;2;2;0;0;0
2014;Enero;20. San Blas-Canillejas;12.689;6.350;6.339;164;86;78;405;222;183;2.106;1.199;907;855;351;504;6.653;3.496;3.157;810;347;463;615;233;382;1.066;410;656;15;6;9;0;0;0
2014;Enero;21. Barajas;2.895;1.366;1.529;63;31;32;113;54;59;246;139;107;128;63;65;1.478;702;776;199;102;97;233;105;128;429;168;261;6;2;4;0;0;0
2014;Febrero;Ciudad de Madrid;248.364;123.414;124.950;4.350;2.406;1.944;17.369;9.604;7.765;40.020;22.132;17.888;14.667;6.344;8.323;114.510;59.371;55.139;13.819;6.396;7.423;11.793;4.472;7.321;31.391;12.524;18.867;445;165;280;0;0;0
2014;Febrero;01. Centro;11.421;6.053;5.368;105;68;37;453;284;169;2.257;1.337;920;505;249;256;4.562;2.583;1.979;605;304;301;586;241;345;2.308;968;1.340;40;19;21;0;0;0
2014;Febrero;02. Arganzuela;10.694;5.098;5.596;59;36;23;382;204;178;1.554;900;654;589;263;326;4.315;2.119;2.196;749;362;387;806;321;485;2.183;873;1.310;57;20;37;0;0;0
2014;Febrero;03. Retiro;6.379;2.934;3.445;29;15;14;99;56;43;866;422;444;267;127;140;2.419;1.181;1.238;382;192;190;492;209;283;1.800;725;1.075;25;7;18;0;0;0
2014;Febrero;04. Salamanca;7.409;3.280;4.129;25;14;11;165;75;90;1.210;598;612;310;130;180;2.763;1.281;1.482;388;187;201;505;215;290;2.010;768;1.242;33;12;21;0;0;0
2014;Febrero;05. Chamartín;6.867;3.113;3.754;12;6;6;209;115;94;617;309;308;243;110;133;2.708;1.254;1.454;400;197;203;526;217;309;2.126;896;1.230;26;9;17;0;0;0
2014;Febrero;06. Tetuán;12.338;6.119;6.219;37;19;18;1.939;1.063;876;1.883;982;901;642;283;359;5.060;2.590;2.470;592;285;307;558;202;356;1.615;693;922;12;2;10;0;0;0
2014;Febrero;07. Chamberí;7.537;3.474;4.063;78;39;39;279;142;137;979;500;479;257;94;163;2.738;1.366;1.372;384;199;185;544;215;329;2.248;902;1.346;30;17;13;0;0;0
2014;Febrero;08. Fuencarral-El Pardo;13.664;6.415;7.249;24;9;15;654;338;316;2.174;1.169;1.005;770;321;449;5.594;2.749;2.845;864;403;461;920;351;569;2.617;1.062;1.555;47;13;34;0;0;0
2014;Febrero;09. Moncloa-Aravaca;6.079;2.837;3.242;40;19;21;322;180;142;589;316;273;292;124;168;2.451;1.199;1.252;338;158;180;412;161;251;1.612;672;940;23;8;15;0;0;0
2014;Febrero;10. Latina;20.092;10.315;9.777;242;137;105;2.138;1.266;872;2.705;1.547;1.158;1.525;697;828;9.399;4.950;4.449;1.364;667;697;942;352;590;1.759;693;1.066;18;6;12;0;0;0
2014;Febrero;11. Carabanchel;23.546;12.082;11.464;217;126;91;1.464;800;664;5.742;3.168;2.574;1.377;568;809;11.221;6.075;5.146;1.188;520;668;811;263;548;1.510;557;953;16;5;11;0;0;0
2014;Febrero;12. Usera;13.639;6.921;6.718;88;51;37;1.269;659;610;2.647;1.478;1.169;964;414;550;7.095;3.721;3.374;598;234;364;316;116;200;639;235;404;23;13;10;0;0;0
2014;Febrero;13. Puente de Vallecas;26.036;13.803;12.233;2.101;1.207;894;3.193;1.815;1.378;3.527;2.005;1.522;1.690;777;913;13.022;7.014;6.008;1.032;465;567;512;168;344;952;349;603;7;3;4;0;0;0
2014;Febrero;14. Moratalaz;7.541;3.726;3.815;197;107;90;447;220;227;1.014;545;469;476;202;274;3.732;1.951;1.781;503;255;248;403;148;255;763;296;467;6;2;4;0;0;0
2014;Febrero;15. Ciudad Lineal;16.063;8.013;8.050;183;99;84;395;219;176;3.418;1.905;1.513;917;399;518;7.008;3.608;3.400;964;456;508;941;385;556;2.206;934;1.272;31;8;23;0;0;0
2014;Febrero;16. Hortaleza;11.144;5.248;5.896;48;19;29;508;265;243;1.070;581;489;702;294;408;5.365;2.692;2.673;788;359;429;730;278;452;1.919;757;1.162;14;3;11;0;0;0
2014;Febrero;17. Villaverde;16.055;8.367;7.688;169;70;99;868;491;377;2.930;1.684;1.246;1.031;423;608;9.399;5.080;4.319;713;307;406;366;114;252;569;192;377;10;6;4;0;0;0
2014;Febrero;18. Villa de Vallecas;9.893;4.727;5.166;165;79;86;1.528;818;710;1.518;804;714;655;265;390;4.458;2.158;2.300;587;241;346;354;132;222;625;229;396;3;1;2;0;0;0
2014;Febrero;19. Vicálvaro;6.284;3.118;3.166;298;174;124;521;306;215;920;515;405;444;169;275;3.053;1.602;1.451;381;149;232;244;69;175;419;132;287;4;2;2;0;0;0
2014;Febrero;20. San Blas-Canillejas;12.801;6.411;6.390;175;86;89;423;231;192;2.154;1.230;924;876;366;510;6.680;3.502;3.178;802;354;448;598;220;378;1.077;415;662;16;7;9;0;0;0
2014;Febrero;21. Barajas;2.882;1.360;1.522;58;26;32;113;57;56;246;137;109;135;69;66;1.468;696;772;197;102;95;227;95;132;434;176;258;4;2;2;0;0;0
2014;Marzo;Ciudad de Madrid;247.067;122.749;124.318;4.413;2.446;1.967;17.397;9.614;7.783;40.817;22.489;18.328;14.504;6.278;8.226;113.656;58.791;54.865;13.609;6.299;7.310;11.475;4.370;7.105;30.774;12.304;18.470;422;158;264;0;0;0
2014;Marzo;01. Centro;11.319;5.990;5.329;107;69;38;453;278;175;2.384;1.412;972;518;255;263;4.415;2.487;1.928;598;306;292;566;233;333;2.245;934;1.311;33;16;17;0;0;0
2014;Marzo;02. Arganzuela;10.508;5.044;5.464;62;41;21;387;213;174;1.561;897;664;585;270;315;4.215;2.070;2.145;751;367;384;778;308;470;2.114;860;1.254;55;18;37;0;0;0
2014;Marzo;03. Retiro;6.294;2.872;3.422;30;15;15;100;61;39;907;443;464;261;118;143;2.371;1.140;1.231;383;183;200;486;200;286;1.731;706;1.025;25;6;19;0;0;0
2014;Marzo;04. Salamanca;7.293;3.229;4.064;28;14;14;160;73;87;1.249;608;641;296;120;176;2.656;1.233;1.423;388;185;203;498;215;283;1.984;766;1.218;34;15;19;0;0;0
2014;Marzo;05. Chamartín;6.778;3.100;3.678;14;7;7;215;115;100;638;315;323;247;115;132;2.682;1.251;1.431;387;192;195;514;216;298;2.056;882;1.174;25;7;18;0;0;0
2014;Marzo;06. Tetuán;12.411;6.158;6.253;38;20;18;1.950;1.068;882;1.934;1.012;922;619;270;349;5.111;2.612;2.499;573;279;294;544;205;339;1.628;690;938;14;2;12;0;0;0
2014;Marzo;07. Chamberí;7.477;3.482;3.995;72;35;37;277;138;139;1.010;525;485;253;91;162;2.704;1.363;1.341;366;194;172;536;219;317;2.228;899;1.329;31;18;13;0;0;0
2014;Marzo;08. Fuencarral-El Pardo;13.641;6.447;7.194;25;9;16;657;341;316;2.246;1.219;1.027;746;312;434;5.561;2.756;2.805;860;403;457;900;343;557;2.599;1.052;1.547;47;12;35;0;0;0
2014;Marzo;09. Moncloa-Aravaca;6.044;2.780;3.264;44;21;23;324;173;151;615;327;288;291;116;175;2.439;1.181;1.258;330;155;175;397;153;244;1.585;646;939;19;8;11;0;0;0
2014;Marzo;10. Latina;20.010;10.263;9.747;250;142;108;2.131;1.261;870;2.727;1.555;1.172;1.539;699;840;9.346;4.923;4.423;1.334;659;675;927;335;592;1.743;684;1.059;13;5;8;0;0;0
2014;Marzo;11. Carabanchel;23.435;11.985;11.450;221;126;95;1.447;781;666;5.838;3.218;2.620;1.373;563;810;11.098;5.972;5.126;1.209;528;681;788;264;524;1.448;528;920;13;5;8;0;0;0
2014;Marzo;12. Usera;13.534;6.884;6.650;100;55;45;1.256;654;602;2.623;1.445;1.178;956;417;539;7.058;3.717;3.341;593;237;356;304;111;193;624;235;389;20;13;7;0;0;0
2014;Marzo;13. Puente de Vallecas;25.940;13.774;12.166;2.124;1.228;896;3.208;1.813;1.395;3.582;2.032;1.550;1.665;782;883;12.930;6.965;5.965;985;440;545;482;162;320;956;348;608;8;4;4;0;0;0
2014;Marzo;14. Moratalaz;7.553;3.710;3.843;196;108;88;443;222;221;1.047;548;499;478;205;273;3.746;1.944;1.802;489;244;245;383;140;243;763;297;466;8;2;6;0;0;0
2014;Marzo;15. Ciudad Lineal;16.113;8.017;8.096;182;97;85;394;223;171;3.477;1.949;1.528;904;392;512;7.042;3.608;3.434;976;463;513;928;371;557;2.183;907;1.276;27;7;20;0;0;0
2014;Marzo;16. Hortaleza;11.078;5.218;5.860;50;19;31;505;275;230;1.110;604;506;696;291;405;5.354;2.667;2.687;758;334;424;707;267;440;1.885;758;1.127;13;3;10;0;0;0
2014;Marzo;17. Villaverde;15.919;8.238;7.681;164;66;98;883;503;380;2.926;1.656;1.270;1.012;416;596;9.359;5.017;4.342;679;283;396;340;108;232;546;183;363;10;6;4;0;0;0
2014;Marzo;18. Villa de Vallecas;9.881;4.733;5.148;174;83;91;1.561;840;721;1.551;827;724;640;251;389;4.407;2.133;2.274;588;244;344;356;130;226;598;223;375;6;2;4;0;0;0
2014;Marzo;19. Vicálvaro;6.311;3.132;3.179;295;171;124;521;302;219;963;543;420;431;163;268;3.072;1.591;1.481;372;149;223;237;75;162;415;136;279;5;2;3;0;0;0
2014;Marzo;20. San Blas-Canillejas;12.698;6.377;6.321;176;92;84;409;224;185;2.186;1.222;964;865;361;504;6.652;3.494;3.158;803;356;447;574;223;351;1.021;400;621;12;5;7;0;0;0
2014;Marzo;21. Barajas;2.830;1.316;1.514;61;28;33;116;56;60;243;132;111;129;71;58;1.438;667;771;187;98;89;230;92;138;422;170;252;4;2;2;0;0;0
2014;Abril;Ciudad de Madrid;241.905;120.119;121.786;4.369;2.415;1.954;17.221;9.539;7.682;40.330;22.172;18.158;14.303;6.226;8.077;111.155;57.316;53.839;13.235;6.133;7.102;11.186;4.212;6.974;29.702;11.949;17.753;404;157;247;0;0;0
2014;Abril;01. Centro;11.011;5.897;5.114;111;69;42;444;279;165;2.403;1.448;955;507;240;267;4.262;2.423;1.839;586;294;292;530;212;318;2.139;918;1.221;29;14;15;0;0;0
2014;Abril;02. Arganzuela;10.282;4.935;5.347;63;40;23;365;202;163;1.565;904;661;564;254;310;4.144;2.053;2.091;723;351;372;764;299;465;2.046;815;1.231;48;17;31;0;0;0
2014;Abril;03. Retiro;6.154;2.843;3.311;30;16;14;96;56;40;909;458;451;252;126;126;2.332;1.118;1.214;372;181;191;474;207;267;1.666;675;991;23;6;17;0;0;0
2014;Abril;04. Salamanca;7.088;3.144;3.944;25;12;13;163;70;93;1.243;596;647;295;121;174;2.555;1.190;1.365;376;185;191;478;200;278;1.918;756;1.162;35;14;21;0;0;0
2014;Abril;05. Chamartín;6.595;3.017;3.578;13;5;8;206;110;96;643;320;323;242;113;129;2.640;1.239;1.401;368;182;186;516;210;306;1.942;832;1.110;25;6;19;0;0;0
2014;Abril;06. Tetuán;12.132;6.007;6.125;42;22;20;1.891;1.042;849;1.908;991;917;596;263;333;5.033;2.542;2.491;559;276;283;531;203;328;1.559;664;895;13;4;9;0;0;0
2014;Abril;07. Chamberí;7.235;3.365;3.870;66;29;37;280;142;138;1.010;519;491;246;93;153;2.597;1.314;1.283;351;194;157;506;209;297;2.147;845;1.302;32;20;12;0;0;0
2014;Abril;08. Fuencarral-El Pardo;13.425;6.322;7.103;26;11;15;656;335;321;2.256;1.218;1.038;746;308;438;5.460;2.682;2.778;823;401;422;885;330;555;2.531;1.025;1.506;42;12;30;0;0;0
2014;Abril;09. Moncloa-Aravaca;5.937;2.752;3.185;46;20;26;332;184;148;608;314;294;288;121;167;2.359;1.142;1.217;324;160;164;407;151;256;1.551;653;898;22;7;15;0;0;0
2014;Abril;10. Latina;19.636;10.048;9.588;259;151;108;2.129;1.258;871;2.651;1.522;1.129;1.519;691;828;9.137;4.782;4.355;1.327;643;684;920;331;589;1.678;665;1.013;16;5;11;0;0;0
2014;Abril;11. Carabanchel;22.912;11.657;11.255;225;127;98;1.480;792;688;5.760;3.132;2.628;1.358;566;792;10.748;5.766;4.982;1.161;504;657;765;261;504;1.400;502;898;15;7;8;0;0;0
2014;Abril;12. Usera;13.224;6.741;6.483;94;54;40;1.261;671;590;2.580;1.428;1.152;917;404;513;6.876;3.608;3.268;577;242;335;293;101;192;607;221;386;19;12;7;0;0;0
2014;Abril;13. Puente de Vallecas;25.596;13.590;12.006;2.101;1.206;895;3.135;1.780;1.355;3.546;1.996;1.550;1.658;768;890;12.827;6.903;5.924;946;424;522;466;166;300;912;344;568;5;3;2;0;0;0
2014;Abril;14. Moratalaz;7.356;3.616;3.740;188;104;84;425;212;213;1.030;553;477;460;205;255;3.658;1.885;1.773;472;233;239;380;135;245;733;287;446;10;2;8;0;0;0
2014;Abril;15. Ciudad Lineal;15.772;7.819;7.953;184;99;85;392;216;176;3.449;1.916;1.533;889;385;504;6.909;3.515;3.394;944;444;500;888;345;543;2.093;891;1.202;24;8;16;0;0;0
2014;Abril;16. Hortaleza;10.825;5.092;5.733;49;18;31;499;269;230;1.113;603;510;696;297;399;5.183;2.580;2.603;739;322;417;683;253;430;1.848;745;1.103;15;5;10;0;0;0
2014;Abril;17. Villaverde;15.567;8.034;7.533;163;68;95;901;517;384;2.832;1.596;1.236;1.019;423;596;9.150;4.887;4.263;641;256;385;332;106;226;520;176;344;9;5;4;0;0;0
2014;Abril;18. Villa de Vallecas;9.748;4.659;5.089;176;82;94;1.531;831;700;1.514;802;712;640;261;379;4.366;2.082;2.284;577;245;332;342;125;217;599;230;369;3;1;2;0;0;0
2014;Abril;19. Vicálvaro;6.154;3.030;3.124;289;171;118;510;299;211;956;533;423;414;154;260;2.988;1.533;1.455;369;144;225;242;72;170;382;122;260;4;2;2;0;0;0
2014;Abril;20. San Blas-Canillejas;12.544;6.273;6.271;167;86;81;413;221;192;2.122;1.187;935;868;359;509;6.557;3.438;3.119;812;358;454;578;215;363;1.015;404;611;12;5;7;0;0;0
2014;Abril;21. Barajas;2.712;1.278;1.434;52;25;27;112;53;59;232;136;96;129;74;55;1.374;634;740;188;94;94;206;81;125;416;179;237;3;2;1;0;0;0
2014;Mayo;Ciudad de Madrid;234.878;116.195;118.683;4.318;2.373;1.945;16.705;9.210;7.495;39.395;21.560;17.835;13.778;5.901;7.877;107.667;55.388;52.279;12.712;5.901;6.811;10.802;4.086;6.716;28.945;11.583;17.362;556;193;363;0;0;0
2014;Mayo;01. Centro;10.714;5.754;4.960;104;67;37;417;258;159;2.389;1.436;953;489;236;253;4.073;2.291;1.782;562;290;272;508;218;290;2.116;933;1.183;56;25;31;0;0;0
2014;Mayo;02. Arganzuela;10.056;4.769;5.287;63;38;25;367;194;173;1.569;890;679;562;237;325;3.988;1.975;2.013;703;343;360;748;294;454;1.993;779;1.214;63;19;44;0;0;0
2014;Mayo;03. Retiro;5.996;2.758;3.238;28;16;12;91;50;41;892;451;441;237;115;122;2.236;1.071;1.165;371;186;185;458;200;258;1.649;662;987;34;7;27;0;0;0
2014;Mayo;04. Salamanca;6.889;3.065;3.824;27;12;15;147;66;81;1.249;595;654;283;122;161;2.472;1.157;1.315;375;183;192;463;206;257;1.829;709;1.120;44;15;29;0;0;0
2014;Mayo;05. Chamartín;6.408;2.900;3.508;14;6;8;192;99;93;602;302;300;230;106;124;2.543;1.187;1.356;349;175;174;519;216;303;1.928;804;1.124;31;5;26;0;0;0
2014;Mayo;06. Tetuán;11.768;5.802;5.966;44;22;22;1.813;997;816;1.898;1.002;896;582;240;342;4.868;2.461;2.407;534;260;274;492;177;315;1.517;636;881;20;7;13;0;0;0
2014;Mayo;07. Chamberí;7.064;3.240;3.824;74;34;40;268;135;133;999;513;486;241;95;146;2.511;1.249;1.262;346;180;166;495;204;291;2.073;808;1.265;57;22;35;0;0;0
2014;Mayo;08. Fuencarral-El Pardo;12.996;6.088;6.908;26;11;15;620;319;301;2.192;1.175;1.017;683;277;406;5.276;2.562;2.714;803;400;403;862;321;541;2.479;1.008;1.471;55;15;40;0;0;0
2014;Mayo;09. Moncloa-Aravaca;5.789;2.685;3.104;42;19;23;315;176;139;594;309;285;287;121;166;2.334;1.136;1.198;305;148;157;404;154;250;1.471;608;863;37;14;23;0;0;0
2014;Mayo;10. Latina;19.045;9.692;9.353;254;141;113;2.034;1.192;842;2.626;1.498;1.128;1.478;650;828;8.842;4.631;4.211;1.291;623;668;887;314;573;1.616;638;978;17;5;12;0;0;0
2014;Mayo;11. Carabanchel;22.063;11.166;10.897;219;123;96;1.478;792;686;5.580;3.012;2.568;1.311;538;773;10.292;5.478;4.814;1.089;480;609;737;254;483;1.339;481;858;18;8;10;0;0;0
2014;Mayo;12. Usera;12.796;6.462;6.334;97;52;45;1.218;644;574;2.490;1.368;1.122;878;376;502;6.693;3.489;3.204;520;205;315;289;96;193;590;220;370;21;12;9;0;0;0
2014;Mayo;13. Puente de Vallecas;24.923;13.186;11.737;2.086;1.189;897;3.050;1.720;1.330;3.415;1.912;1.503;1.611;743;868;12.476;6.711;5.765;907;402;505;475;168;307;895;337;558;8;4;4;0;0;0
2014;Mayo;14. Moratalaz;7.121;3.482;3.639;189;107;82;408;205;203;1.021;544;477;437;178;259;3.530;1.813;1.717;455;225;230;346;122;224;726;287;439;9;1;8;0;0;0
2014;Mayo;15. Ciudad Lineal;15.308;7.588;7.720;177;97;80;385;209;176;3.366;1.849;1.517;863;382;481;6.701;3.409;3.292;890;431;459;846;333;513;2.054;871;1.183;26;7;19;0;0;0
2014;Mayo;16. Hortaleza;10.494;4.940;5.554;46;21;25;489;254;235;1.071;586;485;659;285;374;5.028;2.503;2.525;737;324;413;656;238;418;1.787;720;1.067;21;9;12;0;0;0
2014;Mayo;17. Villaverde;15.129;7.798;7.331;158;70;88;916;538;378;2.766;1.557;1.209;950;379;571;8.895;4.742;4.153;598;236;362;323;100;223;513;171;342;10;5;5;0;0;0
2014;Mayo;18. Villa de Vallecas;9.370;4.442;4.928;160;74;86;1.476;794;682;1.422;753;669;618;243;375;4.239;2.021;2.218;551;225;326;325;115;210;575;215;360;4;2;2;0;0;0
2014;Mayo;19. Vicálvaro;6.038;2.965;3.073;287;170;117;500;294;206;932;512;420;406;147;259;2.939;1.509;1.430;350;142;208;236;69;167;384;120;264;4;2;2;0;0;0
2014;Mayo;20. San Blas-Canillejas;12.267;6.176;6.091;169;82;87;412;223;189;2.085;1.158;927;856;364;492;6.377;3.366;3.011;793;352;441;537;213;324;1.020;411;609;18;7;11;0;0;0
2014;Mayo;21. Barajas;2.644;1.237;1.407;54;22;32;109;51;58;237;138;99;117;67;50;1.354;627;727;183;91;92;196;74;122;391;165;226;3;2;1;0;0;0
2014;Junio;Ciudad de Madrid;228.904;112.271;116.633;4.198;2.264;1.934;16.439;8.957;7.482;38.389;20.869;17.520;13.396;5.684;7.712;104.695;53.419;51.276;12.330;5.623;6.707;10.416;3.904;6.512;28.523;11.364;17.159;518;187;331;0;0;0
2014;Junio;01. Centro;10.443;5.628;4.815;103;64;39;429;266;163;2.309;1.397;912;475;234;241;3.939;2.219;1.720;558;286;272;499;215;284;2.082;925;1.157;49;22;27;0;0;0
2014;Junio;02. Arganzuela;9.742;4.612;5.130;62;36;26;386;204;182;1.522;875;647;545;217;328;3.824;1.884;1.940;691;346;345;695;276;419;1.959;756;1.203;58;18;40;0;0;0
2014;Junio;03. Retiro;5.801;2.651;3.150;25;15;10;85;48;37;865;435;430;243;109;134;2.161;1.017;1.144;352;177;175;442;190;252;1.594;651;943;34;9;25;0;0;0
