Paro registrado;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Paro registrado en la Ciudad de Madrid (desde mayo de 2005);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Características;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.2.5. Paro registrado por Distrito, Nivel formativo y Sexo, por Mes (desde 2012);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;Total;Total;Total;Sin estudios;Sin estudios;Sin estudios;Estudios primarios incompletos;Estudios primarios incompletos;Estudios primarios incompletos;Estudios primarios completos;Estudios primarios completos;Estudios primarios completos;Programas de formación profesional;Programas de formación profesional;Programas de formación profesional;Educación general;Educación general;Educación general;Estudios técnico-profesionales superiores;Estudios técnico-profesionales superiores;Estudios técnico-profesionales superiores;Estudios universitarios Primer ciclo;Estudios universitarios Primer ciclo;Estudios universitarios Primer ciclo;Estudios universitarios Segundo y Tercer ciclo;Estudios universitarios Segundo y Tercer ciclo;Estudios universitarios Segundo y Tercer ciclo;Otros;Otros;Otros;Otras titulaciones de F.P. n.c.o.p.;Otras titulaciones de F.P. n.c.o.p.;Otras titulaciones de F.P. n.c.o.p.
2023;Junio;17. Villaverde;9.673;3.956;5.717;51;19;32;628;235;393;4.129;1.777;2.352;665;222;443;3.236;1.375;1.861;391;151;240;137;30;107;432;145;287;4;2;2;0;0;0
2023;Junio;18. Villa de Vallecas;6.453;2.485;3.968;83;35;48;908;407;501;2.148;894;1.254;370;107;263;2.113;789;1.324;318;109;209;142;34;108;367;109;258;4;1;3;0;0;0
2023;Junio;19. Vicálvaro;4.322;1.722;2.600;75;34;41;453;204;249;1.377;582;795;272;77;195;1.458;630;828;255;87;168;110;27;83;316;80;236;6;1;5;0;0;0
2023;Junio;20. San Blas-Canillejas;7.675;3.146;4.529;30;9;21;263;122;141;3.065;1.319;1.746;495;164;331;2.565;1.094;1.471;428;185;243;194;54;140;627;198;429;8;1;7;0;0;0
2023;Junio;21. Barajas;1.545;608;937;10;3;7;74;27;47;406;168;238;78;33;45;558;229;329;93;38;55;70;18;52;254;92;162;2;0;2;0;0;0
2023;Julio;Ciudad de Madrid;141.653;59.537;82.116;1.047;413;634;11.959;5.309;6.650;45.413;19.805;25.608;7.684;2.752;4.932;44.655;19.773;24.882;7.621;3.130;4.491;4.258;1.364;2.894;18.828;6.917;11.911;188;74;114;0;0;0
2023;Julio;01. Centro;6.224;3.227;2.997;24;11;13;440;232;208;2.011;1.082;929;227;110;117;1.737;972;765;295;166;129;224;98;126;1.258;554;704;8;2;6;0;0;0
2023;Julio;02. Arganzuela;5.513;2.368;3.145;18;11;7;307;162;145;1.201;540;661;269;95;174;1.669;778;891;390;173;217;270;85;185;1.365;514;851;24;10;14;0;0;0
2023;Julio;03. Retiro;3.308;1.335;1.973;8;5;3;194;79;115;868;357;511;114;35;79;812;364;448;183;74;109;172;57;115;946;358;588;11;6;5;0;0;0
2023;Julio;04. Salamanca;3.831;1.600;2.231;14;7;7;156;69;87;1.227;508;719;127;44;83;873;387;486;222;106;116;159;63;96;1.045;413;632;8;3;5;0;0;0
2023;Julio;05. Chamartín;3.708;1.518;2.190;14;5;9;158;67;91;1.013;426;587;124;49;75;913;403;510;195;75;120;170;50;120;1.114;440;674;7;3;4;0;0;0
2023;Julio;06. Tetuán;6.646;2.764;3.882;18;9;9;474;210;264;2.553;1.084;1.469;313;102;211;1.809;810;999;277;109;168;181;58;123;1.016;380;636;5;2;3;0;0;0
2023;Julio;07. Chamberí;3.786;1.592;2.194;7;1;6;142;55;87;1.082;498;584;138;47;91;919;424;495;187;89;98;186;63;123;1.111;411;700;14;4;10;0;0;0
2023;Julio;08. Fuencarral-El Pardo;7.584;3.113;4.471;20;6;14;351;146;205;2.105;912;1.193;407;146;261;2.213;968;1.245;502;211;291;345;105;240;1.625;612;1.013;16;7;9;0;0;0
2023;Julio;09. Moncloa-Aravaca;3.514;1.517;1.997;5;2;3;134;60;74;965;448;517;140;48;92;964;467;497;196;87;109;157;61;96;947;343;604;6;1;5;0;0;0
2023;Julio;10. Latina;11.223;4.768;6.455;125;47;78;974;449;525;2.709;1.181;1.528;832;285;547;4.232;1.952;2.280;810;325;485;359;111;248;1.169;413;756;13;5;8;0;0;0
2023;Julio;11. Carabanchel;13.679;5.699;7.980;77;34;43;1.268;567;701;5.391;2.339;3.052;795;284;511;4.065;1.762;2.303;712;276;436;305;90;215;1.060;345;715;6;2;4;0;0;0
2023;Julio;12. Usera;8.204;3.536;4.668;33;16;17;2.192;963;1.229;2.087;908;1.179;464;182;282;2.611;1.138;1.473;305;130;175;113;36;77;391;159;232;8;4;4;0;0;0
2023;Julio;13. Puente de Vallecas;15.199;6.529;8.670;311;117;194;1.859;807;1.052;4.710;2.086;2.624;918;355;563;5.940;2.594;3.346;620;269;351;184;71;113;644;223;421;13;7;6;0;0;0
2023;Julio;14. Moratalaz;4.323;1.788;2.535;47;20;27;370;145;225;1.296;545;751;232;93;139;1.513;688;825;267;99;168;135;37;98;460;158;302;3;3;0;0;0;0
2023;Julio;15. Ciudad Lineal;8.861;3.707;5.154;18;6;12;277;129;148;3.333;1.424;1.909;465;182;283;2.650;1.186;1.464;517;203;314;314;99;215;1.276;475;801;11;3;8;0;0;0
2023;Julio;16. Hortaleza;6.717;2.675;4.042;61;18;43;384;183;201;1.902;809;1.093;369;120;249;1.990;825;1.165;423;157;266;294;105;189;1.284;452;832;10;6;4;0;0;0
2023;Julio;17. Villaverde;9.363;3.832;5.531;52;21;31;644;250;394;3.924;1.685;2.239;591;205;386;3.163;1.339;1.824;400;148;252;135;34;101;450;148;302;4;2;2;0;0;0
2023;Julio;18. Villa de Vallecas;6.386;2.467;3.919;82;33;49;885;398;487;2.135;879;1.256;349;102;247;2.061;778;1.283;317;114;203;152;37;115;401;125;276;4;1;3;0;0;0
2023;Julio;19. Vicálvaro;4.329;1.734;2.595;74;34;40;436;195;241;1.395;594;801;273;82;191;1.430;621;809;273;93;180;117;26;91;325;88;237;6;1;5;0;0;0
2023;Julio;20. San Blas-Canillejas;7.669;3.148;4.521;29;7;22;237;109;128;3.079;1.323;1.756;464;157;307;2.548;1.094;1.454;436;187;249;212;61;151;655;209;446;9;1;8;0;0;0
2023;Julio;21. Barajas;1.586;620;966;10;3;7;77;34;43;427;177;250;73;29;44;543;223;320;94;39;55;74;17;57;286;97;189;2;1;1;0;0;0
2023;Agosto;Ciudad de Madrid;142.718;60.175;82.543;1.046;411;635;11.908;5.301;6.607;45.658;20.062;25.596;7.737;2.764;4.973;44.705;19.783;24.922;7.807;3.235;4.572;4.323;1.402;2.921;19.357;7.150;12.207;177;67;110;0;0;0
2023;Agosto;01. Centro;6.415;3.308;3.107;32;15;17;463;250;213;2.074;1.117;957;247;121;126;1.789;980;809;281;159;122;234;104;130;1.286;560;726;9;2;7;0;0;0
2023;Agosto;02. Arganzuela;5.601;2.405;3.196;17;10;7;308;159;149;1.210;551;659;275;97;178;1.672;763;909;405;183;222;281;93;188;1.410;540;870;23;9;14;0;0;0
2023;Agosto;03. Retiro;3.370;1.389;1.981;9;5;4;206;93;113;854;350;504;123;41;82;818;370;448;186;77;109;170;60;110;993;387;606;11;6;5;0;0;0
2023;Agosto;04. Salamanca;3.829;1.586;2.243;13;7;6;157;68;89;1.212;490;722;125;39;86;862;371;491;218;104;114;162;65;97;1.072;440;632;8;2;6;0;0;0
2023;Agosto;05. Chamartín;3.748;1.552;2.196;16;7;9;166;74;92;1.050;445;605;120;40;80;900;399;501;204;82;122;171;54;117;1.116;448;668;5;3;2;0;0;0
2023;Agosto;06. Tetuán;6.714;2.819;3.895;17;9;8;464;211;253;2.588;1.119;1.469;310;99;211;1.829;820;1.009;285;112;173;182;51;131;1.033;396;637;6;2;4;0;0;0
2023;Agosto;07. Chamberí;3.832;1.619;2.213;7;1;6;139;57;82;1.078;492;586;128;44;84;947;442;505;185;88;97;177;62;115;1.157;430;727;14;3;11;0;0;0
2023;Agosto;08. Fuencarral-El Pardo;7.598;3.110;4.488;25;7;18;348;147;201;2.040;886;1.154;414;152;262;2.236;967;1.269;500;205;295;367;114;253;1.654;625;1.029;14;7;7;0;0;0
2023;Agosto;09. Moncloa-Aravaca;3.547;1.517;2.030;5;2;3;128;55;73;982;446;536;130;49;81;965;460;505;204;93;111;166;66;100;959;345;614;8;1;7;0;0;0
2023;Agosto;10. Latina;11.329;4.831;6.498;127;46;81;979;449;530;2.767;1.221;1.546;845;290;555;4.185;1.929;2.256;828;342;486;354;110;244;1.231;438;793;13;6;7;0;0;0
2023;Agosto;11. Carabanchel;13.707;5.718;7.989;74;31;43;1.251;555;696;5.377;2.337;3.040;787;280;507;4.095;1.785;2.310;719;283;436;305;87;218;1.093;358;735;6;2;4;0;0;0
2023;Agosto;12. Usera;8.183;3.509;4.674;29;16;13;2.169;949;1.220;2.071;908;1.163;465;181;284;2.602;1.116;1.486;329;132;197;110;35;75;404;170;234;4;2;2;0;0;0
2023;Agosto;13. Puente de Vallecas;15.301;6.572;8.729;313;118;195;1.842;790;1.052;4.725;2.104;2.621;897;355;542;5.985;2.611;3.374;661;289;372;195;70;125;674;230;444;9;5;4;0;0;0
2023;Agosto;14. Moratalaz;4.354;1.804;2.550;44;17;27;382;150;232;1.279;545;734;238;95;143;1.511;682;829;267;100;167;136;38;98;494;174;320;3;3;0;0;0;0
2023;Agosto;15. Ciudad Lineal;8.905;3.738;5.167;13;4;9;256;123;133;3.427;1.477;1.950;466;176;290;2.600;1.171;1.429;526;208;318;319;102;217;1.286;474;812;12;3;9;0;0;0
2023;Agosto;16. Hortaleza;6.799;2.720;4.079;61;19;42;388;183;205;1.898;817;1.081;379;117;262;2.019;851;1.168;434;168;266;307;113;194;1.303;447;856;10;5;5;0;0;0
2023;Agosto;17. Villaverde;9.379;3.873;5.506;54;22;32;644;260;384;3.932;1.699;2.233;598;205;393;3.141;1.338;1.803;403;152;251;132;36;96;471;159;312;4;2;2;0;0;0
2023;Agosto;18. Villa de Vallecas;6.424;2.502;3.922;81;33;48;884;405;479;2.163;914;1.249;359;103;256;2.054;777;1.277;309;110;199;156;36;120;415;123;292;3;1;2;0;0;0
2023;Agosto;19. Vicálvaro;4.376;1.774;2.602;71;32;39;432;187;245;1.413;616;797;280;88;192;1.422;619;803;296;106;190;116;29;87;340;96;244;6;1;5;0;0;0
2023;Agosto;20. San Blas-Canillejas;7.744;3.217;4.527;29;7;22;233;107;126;3.101;1.358;1.743;480;165;315;2.519;1.092;1.427;471;206;265;217;62;155;686;219;467;8;1;7;0;0;0
2023;Agosto;21. Barajas;1.563;612;951;9;3;6;69;29;40;417;170;247;71;27;44;554;240;314;96;36;60;66;15;51;280;91;189;1;1;0;0;0;0
2023;Septiembre;Ciudad de Madrid;143.473;60.446;83.027;1.059;414;645;11.844;5.238;6.606;46.049;20.146;25.903;7.996;2.906;5.090;44.777;19.880;24.897;7.906;3.311;4.595;4.328;1.360;2.968;19.331;7.124;12.207;183;67;116;0;0;0
2023;Septiembre;01. Centro;6.315;3.245;3.070;33;16;17;471;249;222;2.022;1.083;939;243;115;128;1.749;968;781;291;149;142;224;93;131;1.274;570;704;8;2;6;0;0;0
2023;Septiembre;02. Arganzuela;5.537;2.384;3.153;15;8;7;318;159;159;1.174;525;649;286;107;179;1.667;778;889;412;185;227;258;81;177;1.385;533;852;22;8;14;0;0;0
2023;Septiembre;03. Retiro;3.271;1.318;1.953;9;4;5;185;77;108;816;339;477;124;40;84;804;358;446;192;77;115;172;58;114;960;362;598;9;3;6;0;0;0
2023;Septiembre;04. Salamanca;3.839;1.598;2.241;15;8;7;171;74;97;1.193;483;710;122;43;79;863;373;490;214;105;109;167;66;101;1.083;442;641;11;4;7;0;0;0
2023;Septiembre;05. Chamartín;3.696;1.534;2.162;14;6;8;163;71;92;1.012;428;584;127;51;76;898;403;495;198;86;112;190;57;133;1.085;429;656;9;3;6;0;0;0
2023;Septiembre;06. Tetuán;6.793;2.842;3.951;1;1;0;441;191;250;2.655;1.139;1.516;325;108;217;1.837;840;997;315;133;182;182;50;132;1.030;377;653;7;3;4;0;0;0
2023;Septiembre;07. Chamberí;3.863;1.596;2.267;10;2;8;134;56;78;1.104;495;609;130;43;87;942;427;515;175;82;93;183;60;123;1.173;429;744;12;2;10;0;0;0
2023;Septiembre;08. Fuencarral-El Pardo;7.641;3.162;4.479;19;4;15;336;144;192;2.050;889;1.161;418;156;262;2.252;984;1.268;502;211;291;371;108;263;1.679;659;1.020;14;7;7;0;0;0
2023;Septiembre;09. Moncloa-Aravaca;3.501;1.514;1.987;4;2;2;129;57;72;953;445;508;147;55;92;960;465;495;195;84;111;178;65;113;927;339;588;8;2;6;0;0;0
2023;Septiembre;10. Latina;11.493;4.899;6.594;134;48;86;994;464;530;2.830;1.270;1.560;853;302;551;4.216;1.911;2.305;861;366;495;355;109;246;1.237;424;813;13;5;8;0;0;0
2023;Septiembre;11. Carabanchel;13.955;5.849;8.106;77;30;47;1.288;566;722;5.490;2.390;3.100;837;298;539;4.149;1.818;2.331;726;287;439;300;91;209;1.084;366;718;4;3;1;0;0;0
2023;Septiembre;12. Usera;8.168;3.452;4.716;35;13;22;2.116;922;1.194;2.058;892;1.166;476;182;294;2.608;1.118;1.490;331;132;199;119;38;81;420;153;267;5;2;3;0;0;0
2023;Septiembre;13. Puente de Vallecas;15.453;6.646;8.807;323;124;199;1.828;787;1.041;4.811;2.113;2.698;941;373;568;6.021;2.657;3.364;660;302;358;190;67;123;669;219;450;10;4;6;0;0;0
2023;Septiembre;14. Moratalaz;4.442;1.835;2.607;41;16;25;369;145;224;1.334;567;767;251;105;146;1.514;675;839;255;104;151;143;37;106;531;182;349;4;4;0;0;0;0
2023;Septiembre;15. Ciudad Lineal;8.961;3.785;5.176;21;7;14;246;116;130;3.504;1.512;1.992;468;191;277;2.587;1.171;1.416;541;215;326;320;104;216;1.261;465;796;13;4;9;0;0;0
2023;Septiembre;16. Hortaleza;6.811;2.761;4.050;61;22;39;389;182;207;1.932;842;1.090;381;119;262;1.996;841;1.155;428;172;256;287;108;179;1.329;471;858;8;4;4;0;0;0
2023;Septiembre;17. Villaverde;9.529;3.921;5.608;53;23;30;669;270;399;3.931;1.665;2.266;642;226;416;3.212;1.382;1.830;428;168;260;127;29;98;463;156;307;4;2;2;0;0;0
2023;Septiembre;18. Villa de Vallecas;6.471;2.511;3.960;81;33;48;874;396;478;2.174;916;1.258;377;115;262;2.056;769;1.287;327;112;215;157;38;119;421;131;290;4;1;3;0;0;0
2023;Septiembre;19. Vicálvaro;4.423;1.785;2.638;74;36;38;431;185;246;1.455;621;834;285;93;192;1.414;619;795;288;103;185;121;28;93;349;99;250;6;1;5;0;0;0
2023;Septiembre;20. San Blas-Canillejas;7.766;3.187;4.579;30;7;23;226;104;122;3.114;1.345;1.769;494;159;335;2.481;1.084;1.397;474;204;270;218;55;163;719;227;492;10;2;8;0;0;0
2023;Septiembre;21. Barajas;1.545;622;923;9;4;5;66;23;43;437;187;250;69;25;44;551;239;312;93;34;59;66;18;48;252;91;161;2;1;1;0;0;0
2023;Octubre;Ciudad de Madrid;143.534;60.705;82.829;1.050;410;640;11.970;5.263;6.707;46.904;20.602;26.302;8.266;2.917;5.349;44.679;19.885;24.794;7.916;3.358;4.558;4.066;1.301;2.765;18.505;6.903;11.602;178;66;112;0;0;0
2023;Octubre;01. Centro;6.297;3.255;3.042;34;15;19;480;254;226;2.043;1.120;923;242;115;127;1.757;962;795;288;162;126;204;84;120;1.240;540;700;9;3;6;0;0;0
2023;Octubre;02. Arganzuela;5.466;2.381;3.085;15;8;7;309;159;150;1.161;526;635;305;106;199;1.689;797;892;408;181;227;244;81;163;1.310;515;795;25;8;17;0;0;0
2023;Octubre;03. Retiro;3.218;1.294;1.924;10;5;5;210;88;122;812;329;483;125;42;83;787;345;442;204;78;126;164;53;111;901;352;549;5;2;3;0;0;0
2023;Octubre;04. Salamanca;3.819;1.612;2.207;16;7;9;171;76;95;1.176;482;694;127;45;82;862;379;483;208;108;100;162;63;99;1.086;450;636;11;2;9;0;0;0
2023;Octubre;05. Chamartín;3.683;1.526;2.157;17;6;11;175;71;104;1.032;445;587;133;51;82;870;386;484;198;85;113;186;63;123;1.065;416;649;7;3;4;0;0;0
2023;Octubre;06. Tetuán;6.786;2.837;3.949;4;3;1;424;185;239;2.716;1.156;1.560;323;109;214;1.818;821;997;321;128;193;161;47;114;1.014;384;630;5;4;1;0;0;0
2023;Octubre;07. Chamberí;3.818;1.594;2.224;12;4;8;127;55;72;1.114;514;600;136;46;90;915;418;497;201;93;108;165;54;111;1.138;408;730;10;2;8;0;0;0
2023;Octubre;08. Fuencarral-El Pardo;7.646;3.189;4.457;21;6;15;359;158;201;2.102;918;1.184;445;162;283;2.258;996;1.262;473;201;272;348;101;247;1.628;641;987;12;6;6;0;0;0
2023;Octubre;09. Moncloa-Aravaca;3.501;1.536;1.965;6;3;3;135;65;70;991;467;524;146;56;90;933;448;485;194;80;114;167;61;106;920;353;567;9;3;6;0;0;0
2023;Octubre;10. Latina;11.415;4.854;6.561;136;47;89;995;444;551;2.886;1.279;1.607;861;291;570;4.177;1.920;2.257;850;371;479;337;106;231;1.160;392;768;13;4;9;0;0;0
2023;Octubre;11. Carabanchel;14.121;5.962;8.159;73;30;43;1.269;552;717;5.648;2.468;3.180;901;303;598;4.172;1.867;2.305;737;301;436;284;87;197;1.033;351;682;4;3;1;0;0;0
2023;Octubre;12. Usera;8.269;3.500;4.769;30;10;20;2.172;941;1.231;2.138;928;1.210;503;187;316;2.606;1.122;1.484;334;133;201;106;36;70;375;141;234;5;2;3;0;0;0
2023;Octubre;13. Puente de Vallecas;15.500;6.668;8.832;325;123;202;1.826;791;1.035;4.903;2.163;2.740;968;377;591;5.998;2.634;3.364;650;296;354;181;62;119;638;217;421;11;5;6;0;0;0
2023;Octubre;14. Moratalaz;4.403;1.834;2.569;40;16;24;357;148;209;1.352;586;766;265;106;159;1.496;667;829;272;111;161;130;36;94;489;162;327;2;2;0;0;0;0
2023;Octubre;15. Ciudad Lineal;9.020;3.814;5.206;20;7;13;250;114;136;3.537;1.524;2.013;492;193;299;2.634;1.198;1.436;552;223;329;311;102;209;1.212;448;764;12;5;7;0;0;0
2023;Octubre;16. Hortaleza;6.770;2.751;4.019;52;17;35;409;184;225;1.962;856;1.106;406;136;270;1.977;828;1.149;422;174;248;281;95;186;1.249;455;794;12;6;6;0;0;0
2023;Octubre;17. Villaverde;9.588;3.978;5.610;53;23;30;711;287;424;4.012;1.717;2.295;655;221;434;3.175;1.363;1.812;423;178;245;119;30;89;436;157;279;4;2;2;0;0;0
2023;Octubre;18. Villa de Vallecas;6.465;2.495;3.970;77;32;45;864;386;478;2.215;924;1.291;374;105;269;2.080;785;1.295;314;105;209;146;39;107;390;118;272;5;1;4;0;0;0
2023;Octubre;19. Vicálvaro;4.381;1.762;2.619;72;36;36;427;179;248;1.470;631;839;283;84;199;1.418;617;801;286;100;186;110;28;82;310;87;223;5;0;5;0;0;0
2023;Octubre;20. San Blas-Canillejas;7.796;3.220;4.576;28;8;20;235;103;132;3.188;1.382;1.806;496;150;346;2.499;1.085;1.414;478;207;271;197;56;141;667;228;439;8;1;7;0;0;0
2023;Octubre;21. Barajas;1.572;643;929;9;4;5;65;23;42;446;187;259;80;32;48;558;247;311;103;43;60;63;17;46;244;88;156;4;2;2;0;0;0
2023;Noviembre;Ciudad de Madrid;141.323;59.870;81.453;1.035;413;622;11.764;5.198;6.566;46.701;20.481;26.220;8.028;2.811;5.217;43.777;19.520;24.257;7.706;3.285;4.421;3.977;1.283;2.694;18.159;6.814;11.345;176;65;111;0;0;0
2023;Noviembre;01. Centro;6.263;3.250;3.013;30;12;18;466;246;220;2.019;1.101;918;233;107;126;1.763;971;792;288;163;125;204;85;119;1.248;564;684;12;1;11;0;0;0
2023;Noviembre;02. Arganzuela;5.393;2.356;3.037;20;10;10;317;159;158;1.159;528;631;305;110;195;1.653;783;870;383;168;215;229;76;153;1.305;514;791;22;8;14;0;0;0
2023;Noviembre;03. Retiro;3.223;1.315;1.908;8;5;3;220;95;125;810;332;478;130;43;87;784;353;431;212;78;134;158;51;107;895;356;539;6;2;4;0;0;0
2023;Noviembre;04. Salamanca;3.810;1.572;2.238;15;6;9;191;82;109;1.196;492;704;121;40;81;840;358;482;196;92;104;155;58;97;1.084;442;642;12;2;10;0;0;0
2023;Noviembre;05. Chamartín;3.659;1.566;2.093;12;4;8;160;59;101;1.045;473;572;138;55;83;877;396;481;208;95;113;172;57;115;1.040;424;616;7;3;4;0;0;0
2023;Noviembre;06. Tetuán;6.700;2.829;3.871;4;3;1;419;178;241;2.697;1.159;1.538;313;109;204;1.768;808;960;313;133;180;168;50;118;1.014;386;628;4;3;1;0;0;0
2023;Noviembre;07. Chamberí;3.823;1.589;2.234;11;3;8;134;55;79;1.143;523;620;133;43;90;895;408;487;193;90;103;173;59;114;1.133;406;727;8;2;6;0;0;0
2023;Noviembre;08. Fuencarral-El Pardo;7.476;3.141;4.335;20;7;13;363;157;206;2.096;924;1.172;433;155;278;2.209;985;1.224;452;194;258;339;103;236;1.549;609;940;15;7;8;0;0;0
2023;Noviembre;09. Moncloa-Aravaca;3.413;1.502;1.911;7;4;3;125;60;65;969;452;517;136;56;80;901;443;458;201;83;118;163;58;105;903;343;560;8;3;5;0;0;0
2023;Noviembre;10. Latina;11.267;4.838;6.429;131;48;83;951;442;509;2.964;1.325;1.639;842;280;562;4.075;1.885;2.190;838;353;485;341;112;229;1.115;390;725;10;3;7;0;0;0
2023;Noviembre;11. Carabanchel;13.761;5.784;7.977;77;33;44;1.247;539;708;5.604;2.435;3.169;847;292;555;4.009;1.781;2.228;707;292;415;283;85;198;985;325;660;2;2;0;0;0;0
2023;Noviembre;12. Usera;8.149;3.440;4.709;33;14;19;2.099;915;1.184;2.111;921;1.190;475;170;305;2.578;1.102;1.476;344;139;205;116;37;79;386;139;247;7;3;4;0;0;0
2023;Noviembre;13. Puente de Vallecas;15.307;6.567;8.740;319;124;195;1.790;778;1.012;4.914;2.155;2.759;976;379;597;5.864;2.559;3.305;627;290;337;157;55;102;650;222;428;10;5;5;0;0;0
2023;Noviembre;14. Moratalaz;4.324;1.800;2.524;40;17;23;342;144;198;1.376;595;781;255;103;152;1.466;650;816;254;104;150;131;38;93;458;147;311;2;2;0;0;0;0
2023;Noviembre;15. Ciudad Lineal;8.937;3.742;5.195;22;11;11;259;116;143;3.510;1.479;2.031;467;174;293;2.625;1.204;1.421;528;208;320;308;99;209;1.205;445;760;13;6;7;0;0;0
2023;Noviembre;16. Hortaleza;6.671;2.716;3.955;50;17;33;405;184;221;1.916;827;1.089;381;119;262;1.988;839;1.149;421;172;249;268;95;173;1.231;458;773;11;5;6;0;0;0
2023;Noviembre;17. Villaverde;9.418;3.915;5.503;51;18;33;718;297;421;3.999;1.722;2.277;629;208;421;3.076;1.314;1.762;412;175;237;117;30;87;410;148;262;6;3;3;0;0;0
2023;Noviembre;18. Villa de Vallecas;6.330;2.445;3.885;78;31;47;845;379;466;2.184;900;1.284;368;111;257;2.035;769;1.266;308;114;194;128;31;97;380;109;271;4;1;3;0;0;0
2023;Noviembre;19. Vicálvaro;4.264;1.731;2.533;72;34;38;421;181;240;1.427;611;816;285;86;199;1.396;618;778;261;94;167;108;29;79;289;78;211;5;0;5;0;0;0
2023;Noviembre;20. San Blas-Canillejas;7.604;3.143;4.461;27;9;18;225;105;120;3.132;1.346;1.786;482;139;343;2.433;1.059;1.374;458;204;254;193;56;137;645;222;423;9;3;6;0;0;0
2023;Noviembre;21. Barajas;1.531;629;902;8;3;5;67;27;40;430;181;249;79;32;47;542;235;307;102;44;58;66;19;47;234;87;147;3;1;2;0;0;0
2023;Diciembre;Ciudad de Madrid;139.940;59.875;80.065;1.022;420;602;11.645;5.200;6.445;46.416;20.598;25.818;7.840;2.796;5.044;43.288;19.389;23.899;7.645;3.290;4.355;3.822;1.271;2.551;18.081;6.845;11.236;181;66;115;0;0;0
2023;Diciembre;01. Centro;6.257;3.245;3.012;33;14;19;478;255;223;2.038;1.114;924;237;116;121;1.720;931;789;305;171;134;192;82;110;1.241;561;680;13;1;12;0;0;0
2023;Diciembre;02. Arganzuela;5.389;2.380;3.009;17;8;9;333;170;163;1.157;542;615;306;118;188;1.650;774;876;391;169;222;222;80;142;1.292;511;781;21;8;13;0;0;0
2023;Diciembre;03. Retiro;3.194;1.334;1.860;7;4;3;224;99;125;795;316;479;120;42;78;800;365;435;191;72;119;141;51;90;910;383;527;6;2;4;0;0;0
2023;Diciembre;04. Salamanca;3.756;1.561;2.195;15;7;8;187;80;107;1.137;456;681;128;41;87;852;379;473;190;95;95;150;63;87;1.087;438;649;10;2;8;0;0;0
2023;Diciembre;05. Chamartín;3.694;1.542;2.152;10;3;7;164;63;101;1.081;466;615;122;45;77;877;392;485;212;93;119;174;61;113;1.045;415;630;9;4;5;0;0;0
2023;Diciembre;06. Tetuán;6.643;2.862;3.781;5;3;2;421;182;239;2.643;1.168;1.475;308;108;200;1.791;824;967;311;133;178;154;52;102;1.005;389;616;5;3;2;0;0;0
2023;Diciembre;07. Chamberí;3.813;1.596;2.217;13;3;10;107;43;64;1.157;525;632;125;37;88;918;429;489;195;88;107;168;61;107;1.122;408;714;8;2;6;0;0;0
2023;Diciembre;08. Fuencarral-El Pardo;7.421;3.139;4.282;20;8;12;376;167;209;2.114;928;1.186;419;159;260;2.158;965;1.193;447;191;256;319;96;223;1.553;618;935;15;7;8;0;0;0
2023;Diciembre;09. Moncloa-Aravaca;3.442;1.523;1.919;7;4;3;124;59;65;984;455;529;138;53;85;933;455;478;195;89;106;160;58;102;893;347;546;8;3;5;0;0;0
2023;Diciembre;10. Latina;11.154;4.829;6.325;138;50;88;929;426;503;2.950;1.349;1.601;818;276;542;4.051;1.872;2.179;814;350;464;336;110;226;1.107;392;715;11;4;7;0;0;0
2023;Diciembre;11. Carabanchel;13.620;5.806;7.814;73;34;39;1.250;550;700;5.568;2.447;3.121;817;293;524;3.962;1.781;2.181;699;286;413;267;77;190;979;336;643;5;2;3;0;0;0
2023;Diciembre;12. Usera;8.011;3.430;4.581;29;14;15;2.043;895;1.148;2.087;936;1.151;467;169;298;2.547;1.101;1.446;339;139;200;109;33;76;384;141;243;6;2;4;0;0;0
2023;Diciembre;13. Puente de Vallecas;15.141;6.601;8.540;315;128;187;1.762;784;978;4.891;2.202;2.689;941;357;584;5.783;2.547;3.236;619;293;326;158;51;107;663;234;429;9;5;4;0;0;0
2023;Diciembre;14. Moratalaz;4.189;1.752;2.437;40;20;20;327;132;195;1.320;584;736;248;100;148;1.426;635;791;251;100;151;126;38;88;448;141;307;3;2;1;0;0;0
2023;Diciembre;15. Ciudad Lineal;8.810;3.732;5.078;22;12;10;252;112;140;3.482;1.511;1.971;470;180;290;2.550;1.151;1.399;532;223;309;293;94;199;1.196;444;752;13;5;8;0;0;0
2023;Diciembre;16. Hortaleza;6.572;2.678;3.894;52;18;34;414;187;227;1.884;812;1.072;373;117;256;1.923;814;1.109;424;173;251;267;97;170;1.223;455;768;12;5;7;0;0;0
2023;Diciembre;17. Villaverde;9.292;3.961;5.331;49;17;32;709;307;402;3.944;1.751;2.193;613;211;402;3.044;1.315;1.729;408;172;236;107;31;76;412;154;258;6;3;3;0;0;0
2023;Diciembre;18. Villa de Vallecas;6.257;2.429;3.828;77;32;45;841;376;465;2.151;883;1.268;353;108;245;2.029;773;1.256;307;111;196;121;35;86;373;109;264;5;2;3;0;0;0
2023;Diciembre;19. Vicálvaro;4.219;1.717;2.502;67;32;35;414;174;240;1.446;623;823;280;87;193;1.366;607;759;263;95;168;104;27;77;274;72;202;5;0;5;0;0;0
