Paro registrado;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Paro registrado en la Ciudad de Madrid (desde mayo de 2005);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Características;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.2.5. Paro registrado por Distrito, Nivel formativo y Sexo, por Mes (desde 2012);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;Total;Total;Total;Sin estudios;Sin estudios;Sin estudios;Estudios primarios incompletos;Estudios primarios incompletos;Estudios primarios incompletos;Estudios primarios completos;Estudios primarios completos;Estudios primarios completos;Programas de formación profesional;Programas de formación profesional;Programas de formación profesional;Educación general;Educación general;Educación general;Estudios técnico-profesionales superiores;Estudios técnico-profesionales superiores;Estudios técnico-profesionales superiores;Estudios universitarios Primer ciclo;Estudios universitarios Primer ciclo;Estudios universitarios Primer ciclo;Estudios universitarios Segundo y Tercer ciclo;Estudios universitarios Segundo y Tercer ciclo;Estudios universitarios Segundo y Tercer ciclo;Otros;Otros;Otros;Otras titulaciones de F.P. n.c.o.p.;Otras titulaciones de F.P. n.c.o.p.;Otras titulaciones de F.P. n.c.o.p.
;;;Ambos sexos;Hombres;Mujeres;Ambos sexos;Hombres;Mujeres;Ambos sexos;Hombres;Mujeres;Ambos sexos;Hombres;Mujeres;Ambos sexos;Hombres;Mujeres;Ambos sexos;Hombres;Mujeres;Ambos sexos;Hombres;Mujeres;Ambos sexos;Hombres;Mujeres;Ambos sexos;Hombres;Mujeres;Ambos sexos;Hombres;Mujeres;Ambos sexos;Hombres;Mujeres
2016;Mayo;15. Ciudad Lineal;13.195;6.095;7.100;87;42;45;358;171;187;3.308;1.630;1.678;695;285;410;5.511;2.651;2.860;778;361;417;628;245;383;1.799;701;1.098;31;9;22;0;0;0
2016;Mayo;16. Hortaleza;9.270;4.085;5.185;37;13;24;435;215;220;1.667;812;855;548;200;348;3.786;1.775;2.011;643;267;376;526;188;338;1.604;609;995;24;6;18;0;0;0
2016;Mayo;17. Villaverde;12.853;6.219;6.634;137;61;76;1.148;634;514;2.493;1.280;1.213;779;319;460;7.009;3.461;3.548;524;212;312;293;90;203;461;159;302;9;3;6;0;0;0
2016;Mayo;18. Villa de Vallecas;7.991;3.525;4.466;125;60;65;1.231;605;626;1.409;715;694;505;163;342;3.506;1.558;1.948;456;185;271;255;78;177;498;161;337;6;0;6;0;0;0
2016;Mayo;19. Vicálvaro;5.190;2.326;2.864;204;102;102;433;231;202;1.262;607;655;334;123;211;2.140;1.000;1.140;301;111;190;184;55;129;327;93;234;5;4;1;0;0;0
2016;Mayo;20. San Blas-Canillejas;10.776;5.118;5.658;102;59;43;413;207;206;2.237;1.189;1.048;691;264;427;5.298;2.608;2.690;677;268;409;402;146;256;945;371;574;11;6;5;0;0;0
2016;Mayo;21. Barajas;2.263;1.046;1.217;24;11;13;105;51;54;299;142;157;107;50;57;1.075;522;553;163;76;87;125;48;77;360;144;216;5;2;3;0;0;0
2016;Junio;Ciudad de Madrid;197.753;91.101;106.652;3.557;1.731;1.826;14.913;7.508;7.405;37.797;18.898;18.899;11.607;4.680;6.927;84.921;40.816;44.105;10.544;4.504;6.040;8.265;2.876;5.389;25.710;9.950;15.760;439;138;301;0;0;0
2016;Junio;01. Centro;9.008;4.714;4.294;119;60;59;655;384;271;2.041;1.176;865;380;186;194;3.065;1.760;1.305;421;212;209;407;159;248;1.876;765;1.111;44;12;32;0;0;0
2016;Junio;02. Arganzuela;8.290;3.700;4.590;54;30;24;310;154;156;1.506;749;757;465;196;269;3.005;1.427;1.578;558;265;293;573;212;361;1.786;660;1.126;33;7;26;0;0;0
2016;Junio;03. Retiro;4.788;2.126;2.662;48;25;23;399;193;206;645;303;342;217;101;116;1.443;650;793;312;150;162;354;143;211;1.341;553;788;29;8;21;0;0;0
2016;Junio;04. Salamanca;5.717;2.437;3.280;17;7;10;111;55;56;1.725;784;941;191;63;128;1.456;657;799;262;109;153;300;120;180;1.616;627;989;39;15;24;0;0;0
2016;Junio;05. Chamartín;5.526;2.399;3.127;10;4;6;134;59;75;1.175;534;641;184;69;115;1.596;731;865;293;124;169;361;137;224;1.745;732;1.013;28;9;19;0;0;0
2016;Junio;06. Tetuán;9.777;4.562;5.215;35;13;22;1.194;610;584;1.609;784;825;510;208;302;4.207;2.042;2.165;445;187;258;399;142;257;1.364;572;792;14;4;10;0;0;0
2016;Junio;07. Chamberí;5.743;2.511;3.232;62;24;38;180;84;96;822;393;429;210;80;130;1.914;912;1.002;310;145;165;362;135;227;1.846;725;1.121;37;13;24;0;0;0
2016;Junio;08. Fuencarral-El Pardo;10.621;4.557;6.064;31;10;21;477;216;261;1.681;819;862;615;241;374;4.350;1.946;2.404;663;274;389;638;215;423;2.135;827;1.308;31;9;22;0;0;0
2016;Junio;09. Moncloa-Aravaca;4.825;2.154;2.671;25;12;13;240;127;113;502;235;267;235;100;135;1.900;887;1.013;255;119;136;294;108;186;1.340;555;785;34;11;23;0;0;0
2016;Junio;10. Latina;15.920;7.575;8.345;194;98;96;1.722;873;849;2.225;1.162;1.063;1.245;552;693;7.258;3.641;3.617;1.041;454;587;709;243;466;1.498;541;957;28;11;17;0;0;0
2016;Junio;11. Carabanchel;18.802;8.795;10.007;155;79;76;1.684;808;876;4.829;2.455;2.374;1.135;462;673;8.278;4.018;4.260;923;391;532;601;162;439;1.180;415;765;17;5;12;0;0;0
2016;Junio;12. Usera;10.840;5.016;5.824;83;42;41;989;460;529;2.093;1.070;1.023;757;308;449;5.704;2.697;3.007;459;172;287;238;82;156;509;182;327;8;3;5;0;0;0
2016;Junio;13. Puente de Vallecas;21.403;10.448;10.955;1.852;923;929;2.525;1.305;1.220;3.234;1.642;1.592;1.466;609;857;10.379;5.206;5.173;785;345;440;352;111;241;803;303;500;7;4;3;0;0;0
2016;Junio;14. Moratalaz;5.953;2.696;3.257;177;78;99;309;143;166;1.311;639;672;344;146;198;2.556;1.201;1.355;350;160;190;281;90;191;612;234;378;13;5;8;0;0;0
2016;Junio;15. Ciudad Lineal;12.867;5.821;7.046;85;39;46;336;166;170;3.169;1.529;1.640;704;285;419;5.332;2.508;2.824;754;331;423;632;247;385;1.828;710;1.118;27;6;21;0;0;0
2016;Junio;16. Hortaleza;9.178;3.977;5.201;39;14;25;431;211;220;1.655;800;855;532;184;348;3.722;1.693;2.029;629;251;378;517;184;333;1.632;634;998;21;6;15;0;0;0
2016;Junio;17. Villaverde;12.533;5.925;6.608;126;54;72;1.077;592;485;2.445;1.248;1.197;766;292;474;6.855;3.304;3.551;499;187;312;285;85;200;473;162;311;7;1;6;0;0;0
2016;Junio;18. Villa de Vallecas;7.982;3.481;4.501;120;58;62;1.212;599;613;1.417;702;715;496;154;342;3.519;1.548;1.971;458;188;270;261;70;191;493;160;333;6;2;4;0;0;0
2016;Junio;19. Vicálvaro;5.144;2.250;2.894;201;97;104;437;227;210;1.240;593;647;337;119;218;2.118;958;1.160;296;111;185;183;53;130;327;88;239;5;4;1;0;0;0
2016;Junio;20. San Blas-Canillejas;10.595;4.940;5.655;103;54;49;392;188;204;2.187;1.150;1.037;708;273;435;5.207;2.525;2.682;665;251;414;395;133;262;930;364;566;8;2;6;0;0;0
2016;Junio;21. Barajas;2.241;1.017;1.224;21;10;11;99;54;45;286;131;155;110;52;58;1.057;505;552;166;78;88;123;45;78;376;141;235;3;1;2;0;0;0
2016;Julio;Ciudad de Madrid;196.092;88.833;107.259;3.386;1.614;1.772;14.326;7.117;7.209;36.794;18.205;18.589;11.005;4.418;6.587;82.752;39.293;43.459;10.509;4.442;6.067;8.985;2.993;5.992;27.966;10.639;17.327;369;112;257;0;0;0
2016;Julio;01. Centro;9.213;4.758;4.455;115;53;62;610;356;254;2.026;1.151;875;377;185;192;3.096;1.767;1.329;445;224;221;428;170;258;2.086;845;1.241;30;7;23;0;0;0
2016;Julio;02. Arganzuela;8.464;3.704;4.760;57;32;25;291;144;147;1.480;731;749;442;193;249;2.984;1.413;1.571;551;256;295;623;225;398;2.006;704;1.302;30;6;24;0;0;0
2016;Julio;03. Retiro;4.877;2.123;2.754;50;20;30;383;180;203;619;287;332;187;91;96;1.455;651;804;322;162;160;381;145;236;1.454;579;875;26;8;18;0;0;0
2016;Julio;04. Salamanca;5.713;2.420;3.293;15;7;8;100;47;53;1.693;768;925;184;65;119;1.431;640;791;259;106;153;305;112;193;1.700;668;1.032;26;7;19;0;0;0
2016;Julio;05. Chamartín;5.551;2.387;3.164;10;4;6;124;57;67;1.162;532;630;175;64;111;1.554;710;844;270;110;160;377;132;245;1.859;771;1.088;20;7;13;0;0;0
2016;Julio;06. Tetuán;9.710;4.429;5.281;39;14;25;1.180;589;591;1.527;732;795;487;200;287;4.102;1.960;2.142;440;179;261;450;150;300;1.475;602;873;10;3;7;0;0;0
2016;Julio;07. Chamberí;5.765;2.472;3.293;57;24;33;171;82;89;787;369;418;206;74;132;1.858;886;972;283;131;152;388;134;254;1.987;762;1.225;28;10;18;0;0;0
2016;Julio;08. Fuencarral-El Pardo;10.615;4.464;6.151;27;8;19;462;197;265;1.697;799;898;586;218;368;4.181;1.855;2.326;647;271;376;686;235;451;2.302;871;1.431;27;10;17;0;0;0
2016;Julio;09. Moncloa-Aravaca;4.828;2.140;2.688;27;12;15;224;116;108;484;236;248;218;88;130;1.861;862;999;263;121;142;324;120;204;1.399;578;821;28;7;21;0;0;0
2016;Julio;10. Latina;15.635;7.243;8.392;185;88;97;1.603;790;813;2.122;1.079;1.043;1.165;488;677;7.069;3.481;3.588;1.028;442;586;759;239;520;1.680;627;1.053;24;9;15;0;0;0
2016;Julio;11. Carabanchel;18.428;8.519;9.909;154;83;71;1.625;777;848;4.656;2.335;2.321;1.082;452;630;7.960;3.824;4.136;939;404;535;655;177;478;1.338;461;877;19;6;13;0;0;0
2016;Julio;12. Usera;10.643;4.897;5.746;78;39;39;958;439;519;2.011;1.029;982;736;315;421;5.558;2.623;2.935;450;165;285;265;83;182;580;202;378;7;2;5;0;0;0
2016;Julio;13. Puente de Vallecas;20.911;10.026;10.885;1.708;839;869;2.470;1.256;1.214;3.161;1.588;1.573;1.403;596;807;10.074;4.947;5.127;801;331;470;378;117;261;907;347;560;9;5;4;0;0;0
2016;Julio;14. Moratalaz;5.920;2.620;3.300;174;76;98;301;131;170;1.305;634;671;326;144;182;2.459;1.139;1.320;350;153;197;314;95;219;679;243;436;12;5;7;0;0;0
2016;Julio;15. Ciudad Lineal;12.698;5.680;7.018;87;40;47;314;147;167;3.047;1.476;1.571;673;273;400;5.179;2.405;2.774;765;336;429;688;258;430;1.919;739;1.180;26;6;20;0;0;0
2016;Julio;16. Hortaleza;9.202;3.956;5.246;38;14;24;418;215;203;1.676;808;868;501;160;341;3.624;1.635;1.989;620;257;363;576;199;377;1.734;664;1.070;15;4;11;0;0;0
2016;Julio;17. Villaverde;12.244;5.691;6.553;117;51;66;1.019;555;464;2.339;1.177;1.162;717;273;444;6.672;3.186;3.486;513;187;326;324;96;228;536;166;370;7;0;7;0;0;0
2016;Julio;18. Villa de Vallecas;7.929;3.388;4.541;120;54;66;1.181;594;587;1.397;670;727;463;144;319;3.464;1.497;1.967;452;180;272;305;73;232;539;174;365;8;2;6;0;0;0
2016;Julio;19. Vicálvaro;5.055;2.185;2.870;203;97;106;425;222;203;1.198;571;627;308;103;205;2.062;932;1.130;289;106;183;195;54;141;369;97;272;6;3;3;0;0;0
2016;Julio;20. San Blas-Canillejas;10.472;4.751;5.721;103;49;54;373;177;196;2.129;1.108;1.021;670;246;424;5.089;2.406;2.683;666;249;417;424;125;299;1.010;387;623;8;4;4;0;0;0
2016;Julio;21. Barajas;2.219;980;1.239;22;10;12;94;46;48;278;125;153;99;46;53;1.020;474;546;156;72;84;140;54;86;407;152;255;3;1;2;0;0;0
2016;Agosto;Ciudad de Madrid;197.755;88.851;108.904;3.338;1.598;1.740;14.176;6.983;7.193;36.554;18.034;18.520;11.064;4.397;6.667;82.758;39.144;43.614;10.835;4.552;6.283;9.429;3.033;6.396;29.252;11.006;18.246;349;104;245;0;0;0
2016;Agosto;01. Centro;9.264;4.758;4.506;117;59;58;596;346;250;1.992;1.128;864;367;183;184;3.066;1.750;1.316;455;230;225;450;169;281;2.196;887;1.309;25;6;19;0;0;0
2016;Agosto;02. Arganzuela;8.553;3.718;4.835;63;35;28;281;139;142;1.470;737;733;442;187;255;2.984;1.414;1.570;550;251;299;634;219;415;2.096;730;1.366;33;6;27;0;0;0
2016;Agosto;03. Retiro;4.986;2.184;2.802;51;21;30;350;154;196;624;301;323;192;90;102;1.487;676;811;322;163;159;405;157;248;1.534;615;919;21;7;14;0;0;0
2016;Agosto;04. Salamanca;5.810;2.438;3.372;11;5;6;109;46;63;1.685;757;928;183;65;118;1.452;652;800;277;115;162;319;113;206;1.755;680;1.075;19;5;14;0;0;0
2016;Agosto;05. Chamartín;5.644;2.440;3.204;12;6;6;130;60;70;1.190;549;641;176;62;114;1.547;709;838;275;115;160;381;135;246;1.918;798;1.120;15;6;9;0;0;0
2016;Agosto;06. Tetuán;9.711;4.409;5.302;40;17;23;1.154;576;578;1.488;702;786;481;197;284;4.080;1.938;2.142;465;189;276;451;152;299;1.543;635;908;9;3;6;0;0;0
2016;Agosto;07. Chamberí;5.827;2.476;3.351;53;20;33;190;90;100;788;372;416;198;68;130;1.841;874;967;292;137;155;402;137;265;2.036;770;1.266;27;8;19;0;0;0
2016;Agosto;08. Fuencarral-El Pardo;10.810;4.514;6.296;28;10;18;450;196;254;1.733;821;912;591;223;368;4.171;1.856;2.315;668;280;388;725;227;498;2.417;891;1.526;27;10;17;0;0;0
2016;Agosto;09. Moncloa-Aravaca;4.876;2.146;2.730;28;14;14;216;112;104;467;223;244;212;85;127;1.853;861;992;287;132;155;336;119;217;1.451;591;860;26;9;17;0;0;0
2016;Agosto;10. Latina;15.930;7.299;8.631;186;88;98;1.619;784;835;2.090;1.070;1.020;1.193;493;700;7.103;3.487;3.616;1.093;456;637;810;241;569;1.813;671;1.142;23;9;14;0;0;0
2016;Agosto;11. Carabanchel;18.454;8.397;10.057;139;73;66;1.583;728;855;4.662;2.328;2.334;1.094;457;637;7.917;3.758;4.159;938;391;547;691;178;513;1.408;479;929;22;5;17;0;0;0
2016;Agosto;12. Usera;10.646;4.845;5.801;71;32;39;958;445;513;1.970;1.012;958;730;297;433;5.572;2.595;2.977;455;168;287;275;78;197;605;215;390;10;3;7;0;0;0
2016;Agosto;13. Puente de Vallecas;20.921;9.975;10.946;1.704;843;861;2.417;1.234;1.183;3.086;1.547;1.539;1.413;602;811;10.106;4.919;5.187;840;353;487;400;122;278;948;352;596;7;3;4;0;0;0
2016;Agosto;14. Moratalaz;5.987;2.630;3.357;167;72;95;304;133;171;1.343;657;686;333;145;188;2.424;1.111;1.313;370;165;205;314;90;224;723;252;471;9;5;4;0;0;0
2016;Agosto;15. Ciudad Lineal;12.827;5.669;7.158;89;40;49;308;139;169;3.004;1.438;1.566;662;275;387;5.226;2.421;2.805;777;341;436;735;262;473;1.999;747;1.252;27;6;21;0;0;0
2016;Agosto;16. Hortaleza;9.324;4.012;5.312;39;14;25;407;213;194;1.681;806;875;523;166;357;3.634;1.661;1.973;635;257;378;602;210;392;1.791;683;1.108;12;2;10;0;0;0
2016;Agosto;17. Villaverde;12.293;5.640;6.653;110;47;63;1.004;542;462;2.317;1.142;1.175;713;268;445;6.694;3.179;3.515;528;189;339;348;98;250;569;175;394;10;0;10;0;0;0
2016;Agosto;18. Villa de Vallecas;8.070;3.413;4.657;116;54;62;1.200;607;593;1.392;670;722;464;136;328;3.491;1.493;1.998;471;178;293;327;83;244;599;189;410;10;3;7;0;0;0
2016;Agosto;19. Vicálvaro;5.110;2.189;2.921;192;93;99;421;217;204;1.218;583;635;311;98;213;2.057;928;1.129;307;111;196;208;53;155;392;104;288;4;2;2;0;0;0
2016;Agosto;20. San Blas-Canillejas;10.459;4.713;5.746;97;44;53;387;178;209;2.096;1.082;1.014;682;252;430;5.029;2.375;2.654;665;259;406;465;136;329;1.029;383;646;9;4;5;0;0;0
2016;Agosto;21. Barajas;2.253;986;1.267;25;11;14;92;44;48;258;109;149;104;48;56;1.024;487;537;165;72;93;151;54;97;430;159;271;4;2;2;0;0;0
2016;Septiembre;Ciudad de Madrid;195.920;89.237;106.683;3.449;1.650;1.799;14.292;7.051;7.241;37.130;18.375;18.755;11.356;4.558;6.798;83.199;39.664;43.535;10.724;4.576;6.148;8.191;2.807;5.384;27.198;10.438;16.760;381;118;263;0;0;0
2016;Septiembre;01. Centro;9.002;4.620;4.382;121;60;61;563;328;235;1.959;1.108;851;387;184;203;3.041;1.739;1.302;455;214;241;389;151;238;2.056;823;1.233;31;13;18;0;0;0
2016;Septiembre;02. Arganzuela;8.320;3.695;4.625;63;39;24;273;139;134;1.461;734;727;471;206;265;3.023;1.422;1.601;563;257;306;525;201;324;1.908;690;1.218;33;7;26;0;0;0
2016;Septiembre;03. Retiro;4.867;2.129;2.738;58;29;29;349;158;191;633;318;315;202;84;118;1.509;675;834;304;155;149;354;142;212;1.431;561;870;27;7;20;0;0;0
2016;Septiembre;04. Salamanca;5.772;2.491;3.281;11;5;6;117;50;67;1.708;786;922;204;74;130;1.430;648;782;288;131;157;305;120;185;1.682;668;1.014;27;9;18;0;0;0
2016;Septiembre;05. Chamartín;5.503;2.419;3.084;14;5;9;128;62;66;1.161;556;605;182;67;115;1.536;695;841;296;124;172;348;133;215;1.823;772;1.051;15;5;10;0;0;0
2016;Septiembre;06. Tetuán;9.559;4.383;5.176;48;19;29;1.163;585;578;1.498;689;809;475;190;285;4.105;1.964;2.141;452;195;257;380;139;241;1.428;599;829;10;3;7;0;0;0
2016;Septiembre;07. Chamberí;5.672;2.449;3.223;44;17;27;190;86;104;805;382;423;192;70;122;1.836;887;949;300;142;158;358;122;236;1.917;731;1.186;30;12;18;0;0;0
2016;Septiembre;08. Fuencarral-El Pardo;10.644;4.523;6.121;28;10;18;459;194;265;1.805;865;940;598;229;369;4.142;1.849;2.293;665;280;385;650;221;429;2.268;865;1.403;29;10;19;0;0;0
2016;Septiembre;09. Moncloa-Aravaca;4.797;2.170;2.627;33;14;19;215;114;101;496;248;248;212;86;126;1.880;892;988;252;113;139;296;114;182;1.388;582;806;25;7;18;0;0;0
2016;Septiembre;10. Latina;15.799;7.338;8.461;196;94;102;1.636;799;837;2.150;1.083;1.067;1.260;529;731;7.129;3.525;3.604;1.058;457;601;684;211;473;1.660;627;1.033;26;13;13;0;0;0
2016;Septiembre;11. Carabanchel;18.472;8.505;9.967;150;76;74;1.569;734;835;4.818;2.392;2.426;1.118;461;657;8.027;3.822;4.205;940;406;534;577;172;405;1.257;438;819;16;4;12;0;0;0
2016;Septiembre;12. Usera;10.716;4.936;5.780;85;40;45;980;451;529;2.021;1.018;1.003;741;306;435;5.659;2.683;2.976;464;166;298;225;73;152;529;195;334;12;4;8;0;0;0
2016;Septiembre;13. Puente de Vallecas;20.977;10.029;10.948;1.757;868;889;2.491;1.260;1.231;3.085;1.556;1.529;1.437;632;805;10.155;4.939;5.216;817;339;478;346;105;241;881;328;553;8;2;6;0;0;0
2016;Septiembre;14. Moratalaz;5.917;2.658;3.259;166;75;91;300;139;161;1.327;644;683;348;153;195;2.448;1.145;1.303;371;165;206;280;84;196;669;249;420;8;4;4;0;0;0
2016;Septiembre;15. Ciudad Lineal;12.707;5.663;7.044;85;33;52;321;149;172;3.055;1.453;1.602;672;281;391;5.256;2.429;2.827;773;352;421;649;244;405;1.869;716;1.153;27;6;21;0;0;0
2016;Septiembre;16. Hortaleza;9.075;3.950;5.125;37;14;23;407;208;199;1.677;820;857;516;179;337;3.600;1.654;1.946;609;241;368;560;196;364;1.649;634;1.015;20;4;16;0;0;0
2016;Septiembre;17. Villaverde;12.434;5.844;6.590;111;50;61;1.022;558;464;2.448;1.226;1.222;736;270;466;6.803;3.285;3.518;531;210;321;292;86;206;482;159;323;9;0;9;0;0;0
2016;Septiembre;18. Villa de Vallecas;7.954;3.448;4.506;121;55;66;1.236;616;620;1.387;675;712;481;147;334;3.470;1.538;1.932;448;176;272;258;62;196;545;177;368;8;2;6;0;0;0
2016;Septiembre;19. Vicálvaro;5.068;2.210;2.858;198;92;106;404;217;187;1.226;590;636;317;100;217;2.061;947;1.114;320;116;204;173;48;125;366;98;268;3;2;1;0;0;0
2016;Septiembre;20. San Blas-Canillejas;10.514;4.812;5.702;102;47;55;380;165;215;2.143;1.112;1.031;697;255;442;5.104;2.454;2.650;662;268;394;414;132;282;997;376;621;15;3;12;0;0;0
2016;Septiembre;21. Barajas;2.151;965;1.186;21;8;13;89;39;50;267;120;147;110;55;55;985;472;513;156;69;87;128;51;77;393;150;243;2;1;1;0;0;0
2016;Octubre;Ciudad de Madrid;195.388;89.476;105.912;3.534;1.691;1.843;14.448;7.166;7.282;37.576;18.644;18.932;11.660;4.645;7.015;83.151;39.790;43.361;10.542;4.517;6.025;7.908;2.775;5.133;26.195;10.138;16.057;374;110;264;0;0;0
2016;Octubre;01. Centro;8.894;4.665;4.229;131;70;61;570;334;236;1.941;1.105;836;400;196;204;3.084;1.800;1.284;453;217;236;379;149;230;1.905;782;1.123;31;12;19;0;0;0
2016;Octubre;02. Arganzuela;8.117;3.654;4.463;58;33;25;279;144;135;1.457;752;705;469;195;274;2.973;1.416;1.557;528;245;283;507;193;314;1.810;670;1.140;36;6;30;0;0;0
2016;Octubre;03. Retiro;4.806;2.108;2.698;49;23;26;335;156;179;651;314;337;196;72;124;1.509;690;819;298;156;142;346;143;203;1.399;550;849;23;4;19;0;0;0
2016;Octubre;04. Salamanca;5.630;2.384;3.246;13;6;7;129;58;71;1.676;754;922;190;69;121;1.412;635;777;270;123;147;294;106;188;1.624;626;998;22;7;15;0;0;0
2016;Octubre;05. Chamartín;5.446;2.425;3.021;15;6;9;126;65;61;1.153;549;604;186;68;118;1.524;701;823;305;135;170;347;135;212;1.770;757;1.013;20;9;11;0;0;0
2016;Octubre;06. Tetuán;9.656;4.435;5.221;49;23;26;1.211;605;606;1.543;716;827;509;207;302;4.120;1.968;2.152;453;199;254;370;136;234;1.393;578;815;8;3;5;0;0;0
2016;Octubre;07. Chamberí;5.598;2.457;3.141;51;22;29;179;84;95;793;390;403;209;75;134;1.818;874;944;280;121;159;345;124;221;1.894;755;1.139;29;12;17;0;0;0
2016;Octubre;08. Fuencarral-El Pardo;10.624;4.540;6.084;29;7;22;483;210;273;1.822;886;936;602;222;380;4.128;1.840;2.288;677;290;387;600;199;401;2.254;876;1.378;29;10;19;0;0;0
2016;Octubre;09. Moncloa-Aravaca;4.714;2.136;2.578;25;11;14;225;120;105;492;247;245;231;93;138;1.865;883;982;239;107;132;284;105;179;1.331;565;766;22;5;17;0;0;0
2016;Octubre;10. Latina;15.851;7.434;8.417;188;93;95;1.680;833;847;2.197;1.101;1.096;1.306;563;743;7.141;3.564;3.577;1.051;453;598;662;216;446;1.598;598;1.000;28;13;15;0;0;0
2016;Octubre;11. Carabanchel;18.687;8.597;10.090;151;73;78;1.567;748;819;4.989;2.470;2.519;1.175;473;702;8.066;3.842;4.224;931;388;543;576;176;400;1.212;423;789;20;4;16;0;0;0
2016;Octubre;12. Usera;10.714;4.959;5.755;85;39;46;997;462;535;2.055;1.038;1.017;757;300;457;5.641;2.692;2.949;445;163;282;212;68;144;512;193;319;10;4;6;0;0;0
2016;Octubre;13. Puente de Vallecas;20.956;9.998;10.958;1.834;896;938;2.533;1.268;1.265;3.098;1.539;1.559;1.419;616;803;10.103;4.927;5.176;818;348;470;334;112;222;805;290;515;12;2;10;0;0;0
2016;Octubre;14. Moratalaz;5.928;2.661;3.267;156;69;87;305;141;164;1.366;673;693;368;156;212;2.456;1.149;1.307;360;153;207;270;92;178;638;224;414;9;4;5;0;0;0
2016;Octubre;15. Ciudad Lineal;12.715;5.718;6.997;84;33;51;300;140;160;3.099;1.493;1.606;693;278;415;5.345;2.491;2.854;747;339;408;639;248;391;1.784;692;1.092;24;4;20;0;0;0
2016;Octubre;16. Hortaleza;9.022;3.983;5.039;48;22;26;428;219;209;1.663;826;837;534;187;347;3.567;1.652;1.915;599;240;359;542;205;337;1.624;629;995;17;3;14;0;0;0
2016;Octubre;17. Villaverde;12.515;5.898;6.617;117;53;64;998;542;456;2.506;1.251;1.255;766;300;466;6.840;3.304;3.536;524;207;317;282;83;199;474;157;317;8;1;7;0;0;0
2016;Octubre;18. Villa de Vallecas;7.882;3.412;4.470;123;55;68;1.238;615;623;1.380;676;704;501;153;348;3.444;1.503;1.941;441;179;262;233;60;173;514;169;345;8;2;6;0;0;0
2016;Octubre;19. Vicálvaro;5.087;2.256;2.831;193;94;99;401;213;188;1.282;635;647;333;104;229;2.052;955;1.097;300;114;186;166;44;122;356;95;261;4;2;2;0;0;0
2016;Octubre;20. San Blas-Canillejas;10.403;4.780;5.623;107;51;56;373;167;206;2.143;1.109;1.034;699;264;435;5.077;2.431;2.646;661;264;397;399;133;266;932;359;573;12;2;10;0;0;0
2016;Octubre;21. Barajas;2.143;976;1.167;28;12;16;91;42;49;270;120;150;117;54;63;986;473;513;162;76;86;121;48;73;366;150;216;2;1;1;0;0;0
2016;Noviembre;Ciudad de Madrid;193.547;88.916;104.631;3.590;1.713;1.877;14.321;7.117;7.204;37.571;18.717;18.854;11.499;4.592;6.907;82.251;39.438;42.813;10.336;4.461;5.875;7.706;2.664;5.042;25.910;10.115;15.795;363;99;264;0;0;0
2016;Noviembre;01. Centro;8.883;4.702;4.181;128;72;56;562;332;230;1.974;1.152;822;395;196;199;3.089;1.790;1.299;440;221;219;359;133;226;1.908;798;1.110;28;8;20;0;0;0
2016;Noviembre;02. Arganzuela;8.065;3.601;4.464;55;29;26;282;150;132;1.456;743;713;466;189;277;2.963;1.384;1.579;499;227;272;504;196;308;1.810;679;1.131;30;4;26;0;0;0
2016;Noviembre;03. Retiro;4.762;2.115;2.647;53;24;29;322;149;173;664;328;336;201;77;124;1.512;706;806;296;140;156;330;139;191;1.363;550;813;21;2;19;0;0;0
2016;Noviembre;04. Salamanca;5.586;2.417;3.169;15;6;9;137;63;74;1.632;744;888;188;66;122;1.399;643;756;280;135;145;293;110;183;1.618;642;976;24;8;16;0;0;0
2016;Noviembre;05. Chamartín;5.389;2.360;3.029;24;9;15;129;71;58;1.156;535;621;184;66;118;1.520;681;839;287;124;163;341;121;220;1.731;747;984;17;6;11;0;0;0
2016;Noviembre;06. Tetuán;9.746;4.487;5.259;51;24;27;1.242;609;633;1.570;754;816;513;219;294;4.103;1.972;2.131;451;194;257;375;138;237;1.430;576;854;11;1;10;0;0;0
2016;Noviembre;07. Chamberí;5.581;2.437;3.144;51;17;34;182;87;95;783;383;400;206;78;128;1.812;862;950;289;127;162;335;121;214;1.894;754;1.140;29;8;21;0;0;0
2016;Noviembre;08. Fuencarral-El Pardo;10.416;4.490;5.926;31;13;18;481;210;271;1.829;884;945;606;225;381;4.002;1.803;2.199;666;286;380;597;200;397;2.177;859;1.318;27;10;17;0;0;0
2016;Noviembre;09. Moncloa-Aravaca;4.699;2.141;2.558;27;12;15;222;123;99;502;255;247;220;87;133;1.860;898;962;248;105;143;269;95;174;1.324;558;766;27;8;19;0;0;0
2016;Noviembre;10. Latina;15.776;7.447;8.329;197;101;96;1.694;849;845;2.183;1.106;1.077;1.281;555;726;7.160;3.573;3.587;1.019;455;564;647;209;438;1.565;587;978;30;12;18;0;0;0
2016;Noviembre;11. Carabanchel;18.454;8.531;9.923;165;80;85;1.502;723;779;5.017;2.481;2.536;1.185;478;707;7.904;3.777;4.127;906;386;520;569;174;395;1.190;429;761;16;3;13;0;0;0
